subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 0 1 1 4 2.64 0.719997644424438 -1 0 1 1 -0.008505138 -0.01028289 -0.01414253 -0.01873157 -0.02214849 -0.02277356 -0.008505138 -0.01028289 -0.01414253 -0.01873157 -0.02214849 -0.02277356 -0.01369015 -0.01353675 -0.01298251 -0.01284996 -0.01252008 1000 -0.01369015 -0.01353675 -0.01298251 -0.01284996 -0.01252008 1000
lala 1 1.2 1 second 14 1 2 5 3.3 0.659997701644897 0 0 1 1 -0.0107875 -0.01101225 -0.01123711 -0.01058188 -0.01040618 1000 -0.0107875 -0.01101225 -0.01123711 -0.01058188 -0.01040618 1000 -0.009803169 -0.009702558 -0.009916259 -0.00983299 -0.009845102 1000 -0.009803169 -0.009702558 -0.009916259 -0.00983299 -0.009845102 1000
lala 1 1.2 1 second 7 1 3 4 5.32 0.579997777938843 1 1 1 1 -0.008333907 -0.008084922 -0.008289998 -0.008447354 -0.008493665 1000 -0.008333907 -0.008084922 -0.008289998 -0.008447354 -0.008493665 1000 -0.007959276 -0.007415905 -0.007152324 -0.007649271 -0.00780032 1000 -0.007959276 -0.007415905 -0.007152324 -0.007649271 -0.00780032 1000
lala 1 1.2 1 first 5 1 4 6 7.98 0.879997491836548 -1 1 1 0 -0.01421958 -0.009957036 -0.009786189 1000 1000 1000 -0.01421958 -0.009957036 -0.009786189 1000 1000 1000 -0.01095222 -0.01054763 -0.009905232 -0.009394486 -0.009105584 1000 -0.01095222 -0.01054763 -0.009905232 -0.009394486 -0.009105584 1000
lala 2 1.2 0 second 0 1 5 4 1.44 0.61999773979187 -1 0 -1 0 -0.006917374 -0.006597782 -0.006178864 -0.005956015 -0.006337713 1000 -0.006917374 -0.006597782 -0.006178864 -0.005956015 -0.006337713 1000 -0.006398569 -0.006078004 -0.005874487 -0.005863525 -0.005459752 1000 -0.006398569 -0.006078004 -0.005874487 -0.005863525 -0.005459752 1000
lala 1 1.2 1 second 10 1 6 6 3.96 1.19999718666077 1 0 1 0 -0.003702726 -0.003965753 -0.003827813 -0.003394788 -0.003465482 1000 -0.003702726 -0.003965753 -0.003827813 -0.003394788 -0.003465482 1000 -0.00353535 -0.003571456 -0.003711293 -0.003705598 -0.003502883 1000 -0.00353535 -0.003571456 -0.003711293 -0.003705598 -0.003502883 1000
lala 1 1.2 1 first 9 1 7 5 6.65 1.89999675750732 1 1 1 1 -0.005494541 -0.006367885 -0.007594827 1000 1000 1000 -0.005494541 -0.006367885 -0.007594827 1000 1000 1000 -0.01072039 -0.01062112 -0.009724363 -0.006570834 -0.004101055 1000 -0.01072039 -0.01062112 -0.009724363 -0.006570834 -0.004101055 1000
lala 2 1.2 1 second 7 1 8 4 4.12 0.99999737739563 1 1 1 1 0.01029774 0.0110579 0.01138817 0.01180965 0.01162604 1000 0.01029774 0.0110579 0.01138817 0.01180965 0.01162604 1000 0.01023676 0.01066035 0.01034484 0.01086379 0.01144597 1000 0.01023676 0.01066035 0.01034484 0.01086379 0.01144597 1000
lala 1 1.2 0 first 16 1 9 6 3.96 0.979997396469116 0 0 -1 0 0.01582917 0.01674035 0.01753422 1000 1000 1000 0.01582917 0.01674035 0.01753422 1000 1000 1000 0.01913395 0.01899437 0.01908834 0.01925959 0.01987741 1000 0.01913395 0.01899437 0.01908834 0.01925959 0.01987741 1000
lala 1 1.2 1 first 15 1 10 5 6.65 0.859997510910034 0 1 1 1 0.02377689 0.02606077 0.0287797 1000 1000 1000 0.02377689 0.02606077 0.0287797 1000 1000 1000 0.01086713 0.0096166 0.01040019 0.01225099 0.01468404 1000 0.01086713 0.0096166 0.01040019 0.01225099 0.01468404 1000
