subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 0 1 1 3 3.99 3.27999544143677 0 1 1 0 0.007951193 0.007825671 0.00743001 0.006672191 0.006981234 1000 0.003001578 0.001617203 0.002709367 0.004111249 0.004219044 1000 0.001776731 -0.002130272 -0.001356453 0.001582147 -0.0003978363 1000 0.00495057 0.006226453 -0.001356453 0.01224243 0.009984646 1000
lala 2 1.2 1 first 0 1 2 3 2.79 2.2999963760376 0 1 1 0 -0.008410895 -0.007180199 -0.007138365 -0.008020991 -0.007597911 1000 0.01572255 0.01635236 0.01704968 0.01770408 0.01849196 1000 -0.008871187 -0.009141995 -0.009487353 -0.009967238 -0.010322 1000 0.01795255 0.01766622 -0.009487353 0.0180694 0.01851445 1000
lala 3 1.2 0 first 0 1 3 3 1.59 0.01999831199646 0 1 -1 0 -0.01516855 -0.01477059 -0.01425479 -0.01375362 -0.01346981 1000 0.01766501 0.01847559 0.01826788 0.01754814 0.01735087 1000 -0.01510281 -0.01573197 -0.01615201 -0.01660751 -0.01671506 1000 0.01691172 0.01688237 -0.01615201 0.01682903 0.01666983 1000
lala 4 1.2 1 second 0 1 4 3 2.79 1.19999718666077 0 1 1 1 -0.0207947 -0.02155557 -0.0215107 -0.02126426 -0.02183744 1000 0.01578945 0.0154292 0.01579701 0.01548655 0.01537984 1000 -0.02152643 -0.02202748 -0.02190927 -0.02169003 -0.02147396 1000 0.01685291 0.01708056 -0.02190927 0.01779961 0.01764989 1000
lala 5 0.6 1 second 0 1 5 3 2.19 1.15999722480774 0 1 1 0 -0.005398991 -0.005654253 -0.006031365 -0.00813503 -0.02130964 1000 0.004072549 0.00366809 0.002723357 0.002717485 0.001462647 1000 -0.01177418 -0.01263048 -0.01218535 -0.01143791 -0.01099439 1000 -0.003799257 -0.004722226 -0.01218535 -0.003013801 -0.003448878 1000
lala 6 0.6 0 second 0 1 6 3 1.59 0.539997816085815 0 1 -1 1 -0.01750291 -0.01774498 -0.01784606 -0.01831559 -0.01856361 1000 -0.00423825 -0.004944081 -0.003892409 -0.002400391 -0.001062862 1000 -0.01749668 -0.0176742 -0.01776043 -0.01840084 -0.01895117 1000 -7.362485E-05 -0.0004264404 -0.01776043 -0.0005174684 -5.414729E-05 1000
lala 7 0.3 0 second 0 1 7 3 1.89 0.579997777938843 0 1 -1 1 -0.02162006 -0.021193 -0.02133978 -0.02169319 -0.02201985 1000 0.002750415 0.002002866 0.002901122 0.004062628 0.004187163 1000 -0.02583162 -0.02636633 -0.02648696 -0.02695842 -0.02714006 1000 0.003582555 0.00317593 -0.02648696 0.003409372 0.003113814 1000
lala 8 0.3 1 first 0 1 8 3 2.19 0.879997491836548 0 1 1 0 0.002791294 0.002572098 0.001609952 0.0009488073 0.0003137303 1000 0.003606333 0.004117998 0.004014165 0.004018117 0.004706551 1000 -0.0006564135 -0.0002597763 -0.0003289433 -0.0006268587 -0.001075549 1000 0.001873512 0.002341528 -0.0003289433 0.002663002 0.002901433 1000
lala 9 0.15 1 first 0 1 9 3 2.04 0.599997758865356 0 1 1 0 0.002910611 0.004774799 0.006122329 0.006558168 0.00618124 1000 0.002609892 0.001116517 0.001268196 0.0004929837 -2.798788E-05 1000 0.002683914 0.002102538 0.00219262 0.002815674 0.002870806 1000 0.001785621 0.001854227 0.00219262 0.001315631 0.001213621 1000
lala 10 0.15 0 second 0 1 10 3 1.89 0.679997682571411 0 1 -1 0 0.01558454 0.0160637 0.01669306 0.01685407 0.01630929 1000 0.003410846 0.001893114 -0.0006501028 -0.002578795 -0.004021845 1000 0.014685 0.01413887 0.0144488 0.01447667 0.01435155 1000 -0.002815677 -0.002022463 0.0144488 -0.002622751 -0.002318797 1000
