subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 0 1 1 3 3.99 1.15999722480774 0 1 1 1 0.00659564 0.006204709 0.005563428 0.00465201 0.005205887 1000 0.002313902 0.003116371 0.003243978 0.003568 0.003514161 1000 0.003833825 0.004309535 0.003898921 0.003343025 0.003322659 1000 0.002219756 0.002032138 0.003898921 0.003913399 0.003840919 1000
lala 2 1.2 1 first 0 1 2 3 2.79 0.299998044967651 0 1 1 0 0.002942323 0.002011287 0.001830716 0.001505083 0.001186247 1000 0.001590985 0.00194618 0.002135018 0.002041616 0.002235248 1000 -0.000642883 -0.0008937903 -0.0002502728 0.0003311572 0.001085647 1000 0.001085716 0.001694404 -0.0002502728 0.001462302 0.00191388 1000
lala 3 1.2 0 first 0 1 3 3 1.59 0.259998083114624 0 1 -1 1 0.001791242 0.00153502 0.001488745 0.001685248 0.00166169 1000 0.002328681 0.002190879 0.002473592 0.002015275 0.002037861 1000 0.001175979 0.001139059 0.0008327231 0.0008653934 0.0004463611 1000 0.001434046 0.001208002 0.0008327231 0.001649864 0.001103727 1000
lala 4 1.2 1 second 0 1 4 3 2.79 0.599997758865356 0 1 1 0 -0.002180007 -0.002156721 -0.002072746 -0.001867522 -0.001824449 1000 0.003046342 0.003407757 0.00245111 0.002744049 0.003214573 1000 0.001301802 0.00136218 0.001929959 0.002134763 0.001849638 1000 0.003867511 0.003416981 0.001929959 0.002970828 0.003571069 1000
lala 5 0.6 1 second 0 1 5 3 2.19 0.359997987747192 0 1 1 0 0.01839565 0.01669249 0.01664335 0.01586724 0.01523167 1000 0.005790367 0.004420278 0.00363192 0.004445618 0.005219111 1000 0.01607399 0.0150946 0.0150579 0.01407696 0.01379889 1000 0.009859844 0.009830492 0.0150579 0.006774477 0.007378705 1000
lala 6 0.6 1 second 0 1 6 3 1.59 0.319998025894165 0 1 1 1 0.01013727 0.008427338 0.008738233 0.008214887 0.008920201 1000 0.005963722 0.006398574 0.005695046 0.005742021 0.005556793 1000 0.007737449 0.007878548 0.008365906 0.008278226 0.008707473 1000 0.004969457 0.005149277 0.008365906 0.005190843 0.004842215 1000
lala 7 0.6 0 first 0 1 7 3 0.99 0.39999794960022 0 1 -1 1 0.009253732 0.008898193 0.008960623 0.008838329 0.00833074 1000 0.003115725 0.003161412 0.002453994 0.00235336 0.002793947 1000 0.008669422 0.00865642 0.008250036 0.008208144 0.008775773 1000 0.002193663 0.001916641 0.008250036 0.002188112 0.001580379 1000
lala 8 0.3 1 first 0 1 8 3 1.29 0.379997968673706 0 1 1 0 0.00755909 0.007276459 0.006128151 0.005077009 0.003360206 1000 0.003128336 0.002787059 0.003092855 0.003479891 0.003495552 1000 0.001015515 0.0004857966 0.0008777153 0.001079896 0.001834288 1000 0.003089493 0.003301463 0.0008777153 0.002723272 0.002264915 1000
lala 9 0.15 1 first 0 1 9 3 1.14 0.339998006820679 0 1 1 0 0.00309995 0.002709321 0.002622719 0.002656382 0.002546055 1000 0.001657088 0.001290198 0.001778106 0.002315026 0.001976104 1000 0.004922354 0.004606943 0.005254997 0.005395522 0.005290309 1000 0.0005162704 0.0001429197 0.005254997 -0.0003022844 0.0001768459 1000
lala 10 0.15 0 second 0 1 10 3 0.99 0.799997568130493 0 1 -1 1 0.00655249 0.006182536 0.005471305 0.005498747 0.005362516 1000 -0.003728549 -0.003690619 -0.004088889 -0.003517279 -0.002586219 1000 0.002509285 0.002140329 0.002133734 0.001994516 0.002038674 1000 0.0002353171 -0.001559565 0.002133734 -0.0001345948 -0.0007728676 1000
