subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 0 1 1 3 3.99 17.7202696800232 0 1 1 1 0.08758648 0.1072052 0.1185278 0.1137469 0.1021033 1000 0.007885342 0.01990598 0.0249032 0.02732807 0.0335802 1000 0.0641357 0.06248877 0.05795278 0.05846034 0.05671876 1000 0.02445666 0.01984454 0.05795278 0.02077531 0.02170045 1000
lala 2 1.2 1 first 0 1 2 3 2.79 0.39999794960022 0 1 1 1 0.01329064 0.01359073 0.01344511 0.01326985 0.01312741 1000 0.0183506 0.01858684 0.01820177 0.01884954 0.01918967 1000 0.01185782 0.01145369 0.01216453 0.01342057 0.01362034 1000 0.01667716 0.01671544 0.01216453 0.01560094 0.01583947 1000
lala 3 1.2 0 second 0 1 3 3 1.59 0.959997415542603 0 1 -1 0 0.01481551 0.01517778 0.01572209 0.01559873 0.01577603 1000 0.01492046 0.01548386 0.01649253 0.01554227 0.01295974 1000 0.0147552 0.01593846 0.01635257 0.01651773 0.01606782 1000 0.01135053 0.01200179 0.01635257 0.01105592 0.0100386 1000
lala 4 1.2 1 first 0 1 4 3 2.79 0.359997987747192 0 1 1 1 0.01554203 0.0149735 0.01460813 0.01486478 0.01438006 1000 0.01096221 0.0111401 0.01542694 0.01569688 0.01281559 1000 0.01549849 0.01542322 0.01626859 0.01636497 0.016586 1000 0.0106598 0.01002904 0.01626859 0.01099683 0.01140464 1000
lala 5 0.6 0 second 0 1 5 3 2.19 5.29999351501465 0 1 -1 0 0.01361085 0.0130059 0.01305848 0.01314951 0.01263738 1000 0.004569419 0.006965 0.007433401 0.004884852 0.00568386 1000 0.01131454 0.01108565 0.01180109 0.01190023 0.01162821 1000 0.00579599 0.005912981 0.01180109 0.005294096 0.004456999 1000
lala 6 0.3 1 second 0 1 6 3 2.49 0.559997797012329 0 1 1 0 0.01408037 0.01401204 0.01391753 0.01357178 0.01276427 1000 0.005927917 0.005405828 0.005762975 0.005065151 0.004538545 1000 0.010835 0.01132778 0.01237312 0.0122473 0.01253362 1000 0.005030093 0.004721365 0.01237312 0.004521847 0.004283049 1000
lala 7 0.15 1 first 0 1 7 3 2.34 1.95999670028687 0 1 1 0 0.01246643 0.01201212 0.01294816 0.01288121 0.01388763 1000 0.005279264 0.005780735 0.005569961 0.004811093 0.005614794 1000 0.01233265 0.01212743 0.0125569 0.01239132 0.01235569 1000 0.00539591 0.005172919 0.0125569 0.005317747 0.005425643 1000
lala 8 0.15 1 first 0 1 8 3 2.19 1.05999732017517 0 1 1 0 0.01346299 0.01337239 0.01405721 0.01426737 0.01339947 1000 0.005740887 0.005575968 0.005834817 0.006175966 0.00568451 1000 0.01125444 0.01096637 0.01048854 0.01062987 0.01119416 1000 0.004637952 0.00473068 0.01048854 0.004512892 0.004714739 1000
lala 9 0.15 1 first 0 1 9 3 2.04 1.31999707221985 0 1 1 0 0.01263898 0.01244909 0.01307095 0.01287783 0.01291038 1000 0.003525808 0.003518386 0.004194132 0.003500621 0.003496271 1000 0.01136297 0.01095052 0.01174782 0.01169932 0.01230586 1000 0.004146883 0.004402601 0.01174782 0.004333736 0.004336149 1000
lala 10 0.3 0 first 0 1 10 3 1.74 0.479997873306274 0 1 -1 0 0.01088275 0.01057122 0.009255795 0.008859746 0.008508706 1000 0.005374325 0.007160084 0.009227786 0.007200531 0.005883919 1000 0.004254125 0.004278986 0.004614372 0.00403177 0.003455888 1000 0.007409303 0.006968021 0.004614372 0.007427128 0.007214602 1000
