trial Response Correct Target ReactionTime
1 2 0 1 9.740033
2 2 1 2 2.159999
3 2 1 2 1.939999
4 2 0 1 4.539997
5 2 0 1 4.919996
6 1 0 2 7.819993
7 1 0 2 3.419997
8 1 1 1 3.899997
9 1 1 1 7.219994
10 1 1 1 49.12093
11 1 0 2 4.559997
12 1 1 1 3.279998
13 1 1 1 2.879998
14 1 1 1 2.939998
15 1 1 1 1.879999
16 1 1 1 1.559999
17 1 1 1 1.619999
18 1 0 2 2.459998
19 1 1 1 10.40005
20 1 0 2 6.039995
20 1 0 2 6.039995
