subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 0 1 1 3 3.99 3.91999483108521 0 1 1 1 -0.00847983 -0.007904293 -0.008489123 -0.008707045 -0.01005473 1000 0.007424575 0.004384024 0.002292363 0.004365263 0.004566304 1000 -0.005220761 -0.006006127 -0.005889074 -0.006350639 -0.006724171 1000 0.002952515 0.00258489 -0.005889074 0.002209903 0.0009648917 1000
lala 2 1.2 1 first 0 1 2 3 2.79 2.69999599456787 0 1 1 1 -0.01181655 -0.01244896 -0.0137818 -0.01330488 -0.01234978 1000 -0.0006893646 -0.0003753503 -0.00252938 -0.001673541 -0.00130937 1000 -0.01104125 -0.009757449 -0.009231441 -0.008946707 -0.009835408 1000 -0.0009418373 -0.00152556 -0.009231441 -0.002327648 -0.003248634 1000
lala 3 1.2 0 second 0 1 3 3 1.59 0.859997510910034 0 1 -1 0 -0.01078008 -0.009720123 -0.009953774 -0.00920393 -0.008340783 1000 -0.002270942 -0.001542203 0.0005147812 0.001366321 0.001064536 1000 -0.01418472 -0.009490398 -0.008330634 -0.007997211 -0.007048958 1000 0.002051397 0.0009460066 -0.008330634 -0.001258529 -0.0007324977 1000
lala 4 1.2 0 first 0 1 4 3 2.79 2.69999599456787 0 1 -1 1 -0.003466365 -0.002172549 -0.001286332 -0.001486316 -0.0007090134 1000 -0.00377668 -0.003136358 -0.00243354 -0.002519807 -0.002197742 1000 0.001759365 0.0020732 0.002722971 0.002589336 0.002356307 1000 -0.008029331 -0.005587757 0.002722971 -0.004178229 -0.003904087 1000
lala 5 1.2 1 first 0 1 5 3 3.99 0.679997682571411 0 1 1 1 -0.001294509 0.002658784 0.001700263 0.0009018386 0.00131548 1000 -0.0067676 -0.005938545 -0.004636755 -0.00309895 -0.006225878 1000 0.009597317 0.009422407 0.009261576 0.008868709 0.008295794 1000 0.001409583 -0.001319631 0.009261576 -0.002907189 -0.001913105 1000
lala 6 0.6 1 second 0 1 6 3 3.39 0.519997835159302 0 1 1 1 0.008458517 0.006924355 0.007247116 0.008367996 0.008223936 1000 -0.002866358 -0.001885805 -0.002575434 -0.003375435 -0.003158722 1000 0.007842697 0.00746441 0.008478419 0.007806329 0.007417308 1000 -0.001874889 -0.002764676 0.008478419 -0.002926963 -0.002501999 1000
lala 7 0.6 0 first 0 1 7 3 2.79 1.05999732017517 0 1 -1 0 0.01791945 0.01716194 0.01714341 0.01665236 0.01584789 1000 -0.001183249 -0.002832995 -0.003676856 -0.003772188 -0.004374853 1000 0.01644434 0.0167189 0.01598015 0.01642875 0.01658951 1000 -0.005235413 -0.003505332 0.01598015 -0.005778735 -0.005056413 1000
lala 8 0.3 0 first 0 1 8 3 3.09 1.25999712944031 0 1 -1 1 0.01781707 0.01817976 0.01787765 0.01822926 0.01847113 1000 -0.006856752 -0.005953924 -0.007255016 -0.007370141 -0.006126364 1000 0.02002072 0.02006949 0.02139028 0.02064601 0.01982414 1000 -0.004278793 -0.00568019 0.02139028 -0.006279518 -0.007713195 1000
lala 9 0.3 1 second 0 1 9 3 3.39 0.919997453689575 0 1 1 1 0.02150838 0.02157714 0.02238295 0.02196268 0.02202745 1000 -0.006207366 -0.00598535 -0.005778226 -0.007128153 -0.007448275 1000 0.0275433 0.02725019 0.02561012 0.02347153 0.02229025 1000 -0.007008359 -0.007768903 0.02561012 -0.005604757 -0.004696853 1000
lala 10 0.15 1 second 0 1 10 3 3.24 0.919997453689575 0 1 1 1 -0.002307928 -0.001653598 -0.002702903 -0.002300705 -0.001735399 1000 0.009788076 0.01141139 0.007405811 0.004135797 0.00387349 1000 0.001222906 0.0008962079 0.0002126767 0.0003561413 3.963115E-05 1000 0.004717162 0.004350267 0.0002126767 0.002971186 0.004019668 1000
lala 11 0.15 0 first 0 1 11 3 3.09 0.699997663497925 0 1 -1 0 0.005429146 0.004703357 0.00523838 0.006339132 0.005311223 1000 0.0007056213 0.001272981 0.001218214 0.0018792 0.001912314 1000 0.005941374 0.006305806 0.006063805 0.005707559 0.00559426 1000 0.003198803 0.001683905 0.006063805 0.003485052 0.003682976 1000
