subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 8 1 1 5 3.3 0.559997797012329 1 0 1 1 -0.01659155 -0.008425419 -0.007795105 -0.009157749 -0.007128748 -0.005648048 -0.01659155 -0.008425419 -0.007795105 -0.009157749 -0.007128748 -0.005648048 -0.001883691 0.002805641 1.512242E-05 -0.0008993168 0.0002397917 1000 -0.001883691 0.002805641 1.512242E-05 -0.0008993168 0.0002397917 1000
lala 1 1.2 1 first 7 1 2 4 5.32 0.639997720718384 1 1 1 1 0.009725693 0.009844853 0.01073524 1000 1000 1000 0.009725693 0.009844853 0.01073524 1000 1000 1000 0.01095075 0.01088625 0.01120176 0.01134872 0.0112907 1000 0.01095075 0.01088625 0.01120176 0.01134872 0.0112907 1000
lala 1 1.2 0 second 14 1 3 5 3.3 0.419997930526733 0 0 -1 1 0.01172898 0.01181518 0.01254115 0.01319766 0.01393721 1000 0.01172898 0.01181518 0.01254115 0.01319766 0.01393721 1000 0.01807979 0.01780895 0.0174542 0.01769069 0.01791508 1000 0.01807979 0.01780895 0.0174542 0.01769069 0.01791508 1000
lala 1 1.2 0 first 4 1 4 6 3.96 0.479997873306274 -1 0 -1 0 0.02022399 0.01955738 0.01954602 1000 1000 1000 0.02022399 0.01955738 0.01954602 1000 1000 1000 0.02098529 0.02144643 0.0216712 0.02164146 0.0217018 1000 0.02098529 0.02144643 0.0216712 0.02164146 0.0217018 1000
lala 1 1.2 0 second 6 1 5 4 2.64 0.379997968673706 1 0 -1 0 0.0235561 0.02361269 0.02350975 0.02337572 0.0237703 1000 0.0235561 0.02361269 0.02350975 0.02337572 0.0237703 1000 0.0243891 0.02420551 0.0241136 0.02477213 0.02526254 1000 0.0243891 0.02420551 0.0241136 0.02477213 0.02526254 1000
lala 1 1.2 1 first 10 1 6 6 3.96 0.419997930526733 1 0 1 1 0.02165638 0.01862139 0.01675355 1000 1000 1000 0.02165638 0.01862139 0.01675355 1000 1000 1000 0.01582168 0.01650944 0.01665123 0.01695331 0.01752148 1000 0.01582168 0.01650944 0.01665123 0.01695331 0.01752148 1000
lala 1 1.2 1 first 0 1 7 4 2.64 0.279998064041138 -1 0 1 1 0.0189279 0.01952038 0.01927181 1000 1000 1000 0.0189279 0.01952038 0.01927181 1000 1000 1000 0.01964558 0.02034095 0.02080079 0.02045046 0.02041184 1000 0.01964558 0.02034095 0.02080079 0.02045046 0.02041184 1000
lala 2 1.2 1 first 10 1 8 6 2.76 0.539997816085815 1 0 1 0 0.02076829 0.02190505 0.02203174 1000 1000 1000 0.02076829 0.02190505 0.02203174 1000 1000 1000 0.01894509 0.0194374 0.01981199 0.01966711 0.01996444 1000 0.01894509 0.0194374 0.01981199 0.01966711 0.01996444 1000
lala 1 1.2 0 first 9 1 9 5 6.65 0.359997987747192 1 1 -1 0 0.0204463 0.01994155 0.01873268 1000 1000 1000 0.0204463 0.01994155 0.01873268 1000 1000 1000 0.01894433 0.01874384 0.01850536 0.01889182 0.01895184 1000 0.01894433 0.01874384 0.01850536 0.01889182 0.01895184 1000
lala 1 1.2 0 second 5 1 10 6 7.98 1.31999707221985 -1 1 -1 0 0.02085887 0.02167059 0.02124264 0.02071908 0.02104676 1000 0.02085887 0.02167059 0.02124264 0.02071908 0.02104676 1000 0.02105282 0.02151546 0.02165055 0.02168995 0.02115815 1000 0.02105282 0.02151546 0.02165055 0.02168995 0.02115815 1000
lala 2 1.2 1 second 5 1 11 6 9.18 1.19999718666077 -1 1 1 1 0.02120299 0.0214791 0.02191128 0.02195359 0.02224967 1000 0.02120299 0.0214791 0.02191128 0.02195359 0.02224967 1000 0.02170631 0.02130103 0.02134195 0.02153934 0.02156422 1000 0.02170631 0.02130103 0.02134195 0.02153934 0.02156422 1000
lala 2 1.2 0 second 14 1 12 5 4.5 0.61999773979187 0 0 -1 1 0.0169356 0.01742444 0.01670985 0.01639042 0.01677572 1000 0.0169356 0.01742444 0.01670985 0.01639042 0.01677572 1000 0.01785294 0.01816187 0.0186677 0.01844265 0.01851738 1000 0.01785294 0.01816187 0.0186677 0.01844265 0.01851738 1000
