subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 0 1 1 3 3.99 6.22000741958618 0 1 1 1 -0.009504104 -0.005655948 -0.004204328 -0.002004646 -0.0002818835 1000 0.002047273 0.001626194 0.0005070546 -0.001118439 -0.002867415 1000 0.007646689 0.005746833 0.003126097 0.003665332 0.006182778 1000 -0.002717581 -0.002475105 0.003126097 -0.002889584 -0.0026483 1000
lala 2 1.2 1 first 0 1 2 3 2.79 0.899997472763062 0 1 1 1 -0.01292936 -0.01296161 -0.01267574 -0.01316219 -0.01339183 1000 0.001676292 0.001427496 0.001760058 0.002282795 0.002311791 1000 -0.01321149 -0.01420456 -0.01390409 -0.01377287 -0.01372905 1000 0.002089167 0.001893418 -0.01390409 0.001479933 0.001674653 1000
lala 3 1.2 1 second 0 1 3 3 1.59 1.99999666213989 0 1 1 0 -0.01552382 -0.01506751 -0.01527042 -0.01544017 -0.01589668 1000 0.0001018317 0.0006232358 0.000754351 0.0008440847 0.0001475619 1000 -0.01607333 -0.01631605 -0.01638599 -0.01631184 -0.01614862 1000 0.001443097 0.00113077 -0.01638599 0.001344514 0.001365661 1000
lala 4 1.2 0 second 0 1 4 3 0.99 0.519997835159302 0 1 -1 0 -0.01880857 -0.01959441 -0.01902716 -0.01854374 -0.01830641 1000 0.002426104 0.001895505 0.002352351 0.00221891 0.002106947 1000 -0.01819343 -0.01818955 -0.01856089 -0.01791771 -0.01773707 1000 0.003411544 0.003749068 -0.01856089 0.003665069 0.003620339 1000
lala 5 0.6 1 first 0 1 5 3 1.59 8.38005685806274 0 1 1 0 0.006941462 0.003673693 0.002319624 0.001021823 0.0007228525 1000 -2.976586E-05 -0.0004822196 -0.000249688 0.0005171958 0.0007555103 1000 -0.005115919 -0.005250059 -0.005293292 -0.005688261 -0.005729113 1000 0.003632969 0.003761175 -0.005293292 0.00328888 0.003322222 1000
lala 6 0.3 0 first 0 1 6 3 1.29 1.75999689102173 0 1 -1 1 -0.0139755 -0.01416185 -0.01454065 -0.01510324 -0.01496585 1000 0.001276573 0.001729854 0.001900285 0.001559959 0.001931013 1000 -0.0161494 -0.01519225 -0.0144598 -0.01449324 -0.01478818 1000 0.001658833 0.001891401 -0.0144598 0.002107159 0.002067543 1000
lala 7 0.15 0 first 0 1 7 3 1.44 1.15999722480774 0 1 -1 1 -0.01541987 -0.01581882 -0.01644359 -0.01587996 -0.0153276 1000 0.002161198 0.002159626 0.001677384 0.001836879 0.00192545 1000 -0.01556846 -0.01601802 -0.01587115 -0.01548923 -0.01595919 1000 0.003567161 0.003534053 -0.01587115 0.002731386 0.003431627 1000
lala 8 0.15 1 second 0 1 8 3 1.59 2.67999601364136 0 1 1 0 -0.01560981 -0.01554129 -0.01504863 -0.01461409 -0.01476633 1000 0.002969523 0.002272352 0.002910727 0.002761357 0.002514235 1000 -0.01486552 -0.0149053 -0.01522126 -0.01436413 -0.01400334 1000 0.002744481 0.002883194 -0.01522126 0.002979223 0.003091124 1000
lala 9 0.075 1 first 0 1 9 3 1.515 2.67999601364136 0 1 1 0 -0.0149297 -0.01486343 -0.01499516 -0.01517327 -0.01498268 1000 0.001666899 0.001364947 0.001469839 0.001450742 0.00107948 1000 -0.01414583 -0.01401412 -0.01434009 -0.01362661 -0.01381234 1000 0.00295037 0.003225688 -0.01434009 0.003751501 0.00348128 1000
lala 10 0.075 0 first 0 1 10 3 1.44 1.57999682426453 0 1 -1 1 -0.01951766 -0.0190448 -0.01877251 -0.01892657 -0.01835638 1000 0.003308907 0.003031517 0.003865146 0.003503588 0.00357391 1000 -0.01989751 -0.01971965 -0.01904635 -0.01882679 -0.01879966 1000 0.002599592 0.002319126 -0.01904635 0.002646445 0.002143492 1000
lala 11 0.0375 1 first 0 1 11 3 1.4775 2.13999652862549 0 1 1 1 -0.01859782 -0.01883707 -0.01835633 -0.01842908 -0.01912822 1000 0.003240823 0.003220652 0.003009689 0.002946791 0.003083324 1000 -0.01909165 -0.01960401 -0.01954737 -0.01931051 -0.0195048 1000 0.002187969 0.002513318 -0.01954737 0.00236015 0.002488765 1000
lala 12 0.01875 0 first 0 1 12 3 1.45875 1.69999694824219 0 1 -1 0 -0.01975177 -0.01992198 -0.02087012 -0.02109647 -0.02065194 1000 0.002919046 0.002107234 0.002506997 0.001874182 0.002179499 1000 -0.01963463 -0.01934671 -0.01941964 -0.01969066 -0.01971337 1000 0.002072865 0.001936707 -0.01941964 0.001614028 0.001980358 1000
lala 13 0.009375 0 first 0 1 13 3 1.468125 0.939997434616089 0 1 -1 1 -0.02017474 -0.02085041 -0.02138334 -0.02087395 -0.0204472 1000 0.002665635 0.002477882 0.002360715 0.002018722 0.001961079 1000 -0.02042156 -0.02027709 -0.02033753 -0.02077973 -0.02092932 1000 0.002244369 0.002333387 -0.02033753 0.002514849 0.00218781 1000
lala 14 0.009375 1 first 0 1 14 3 1.4775 1.11999726295471 0 1 1 1 -0.02120253 -0.02197464 -0.02282065 -0.02248338 -0.02235311 1000 0.002667447 0.00337756 0.002604869 0.00271959 0.002544583 1000 -0.02243455 -0.02243076 -0.0224927 -0.02289384 -0.02265556 1000 0.002079128 0.002066143 -0.0224927 0.001946819 0.001840423 1000
lala 15 0.0046875 1 first 0 1 15 3 1.472812 2.45999622344971 0 1 1 1 -0.02318624 -0.02331842 -0.02353908 -0.02380628 -0.0236751 1000 0.002720329 0.0030285 0.003442805 0.003215642 0.002985046 1000 -0.02412034 -0.02453803 -0.02441743 -0.02456843 -0.02516157 1000 0.002322345 0.00244185 -0.02441743 0.00250058 0.002064424 1000
lala 16 0.0046875 0 first 0 1 16 3 1.468125 0.979997396469116 0 1 -1 0 -0.02060076 -0.02068598 -0.02085117 -0.02106163 -0.02129221 1000 0.002871453 0.002269903 0.001696803 0.001785961 0.001844104 1000 -0.02137629 -0.02099524 -0.02122879 -0.02162145 -0.02169178 1000 0.0022079 0.002250426 -0.02122879 0.001723782 0.002141938 1000
lala 17 0.00234375 0 first 0 1 17 3 1.470469 1.0999972820282 0 1 -1 1 -0.02124771 -0.02145859 -0.02131439 -0.02146434 -0.02165606 1000 0.003285854 0.003178458 0.003077117 0.00313575 0.003473857 1000 -0.0220128 -0.0225175 -0.02236857 -0.02206835 -0.02191415 1000 0.003130585 0.002698116 -0.02236857 0.002485447 0.002468074 1000
lala 18 0.00234375 1 second 0 1 18 3 1.472812 0.339998006820679 0 1 1 1 -0.02203856 -0.02222112 -0.02200789 -0.02155006 -0.02166102 1000 0.002529686 0.002188937 0.002142658 0.002235516 0.002656369 1000 -0.02133386 -0.02179479 -0.02107816 -0.02093846 -0.02130195 1000 0.00307799 0.002712258 -0.02107816 0.002688907 0.002803137 1000
lala 19 0.001171875 0 second 0 1 19 3 1.47164 1.13999724388123 0 1 -1 0 -0.02227057 -0.02204415 -0.02241558 -0.02238913 -0.02248242 1000 0.002268326 0.002187476 0.001965604 0.002153458 0.002289106 1000 -0.02209918 -0.02198218 -0.02220454 -0.02246102 -0.02270256 1000 0.002263526 0.002255996 -0.02220454 0.002276744 0.002218078 1000
lala 20 0.0005859375 1 first 0 1 20 3 1.472226 1.35999703407288 0 1 1 0 -0.02353006 -0.02347781 -0.02325041 -0.02281022 -0.0228921 1000 0.002525957 0.002653724 0.002610286 0.002722983 0.003207359 1000 -0.02271194 -0.02303627 -0.02368004 -0.02329895 -0.02331127 1000 0.003435429 0.003914666 -0.02368004 0.003798699 0.003366026 1000
lala 21 0.0002929688 0 second 0 1 21 3 1.471933 1.17999720573425 0 1 -1 0 -0.02406172 -0.02413568 -0.02432092 -0.02433524 -0.02427772 1000 0.001625558 0.001564977 0.001808489 0.001692428 0.001707216 1000 -0.02273973 -0.02313192 -0.02357847 -0.02365894 -0.02386492 1000 0.002554268 0.002836571 -0.02357847 0.00303684 0.003326015 1000
