subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 11 1 1 6 7.98 0.839997529983521 1 1 1 1 -0.02109436 -0.01140388 -0.002498323 -0.0005448616 -0.002978361 -0.006021429 -0.02109436 -0.01140388 -0.002498323 -0.0005448616 -0.002978361 -0.006021429 -0.0109197 -0.01045695 -0.01008251 -0.01001167 -0.009948579 1000 -0.0109197 -0.01045695 -0.01008251 -0.01001167 -0.009948579 1000
lala 1 1.2 1 first 10 1 2 6 3.96 0.419997930526733 1 0 1 0 -0.008520874 -0.008729184 -0.008720326 1000 1000 1000 -0.008520874 -0.008729184 -0.008720326 1000 1000 1000 -0.008904515 -0.009026916 -0.009832823 -0.009468525 -0.008943074 1000 -0.008904515 -0.009026916 -0.009832823 -0.009468525 -0.008943074 1000
lala 2 1.2 0 second 10 1 3 6 2.76 0.379997968673706 1 0 -1 0 -0.007573298 -0.007519144 -0.007757292 -0.00767769 -0.008014093 1000 -0.007573298 -0.007519144 -0.007757292 -0.00767769 -0.008014093 1000 -0.007920801 -0.007788522 -0.007715297 -0.007117531 -0.007091835 1000 -0.007920801 -0.007788522 -0.007715297 -0.007117531 -0.007091835 1000
lala 1 1.2 0 first 14 1 4 5 3.3 0.719997644424438 0 0 -1 1 -0.006949644 -0.007180007 -0.007791767 1000 1000 1000 -0.006949644 -0.007180007 -0.007791767 1000 1000 1000 -0.007565348 -0.007683758 -0.007161021 -0.006856762 -0.007009855 1000 -0.007565348 -0.007683758 -0.007161021 -0.006856762 -0.007009855 1000
lala 1 1.2 1 second 3 1 5 5 6.65 0.379997968673706 -1 1 1 0 -0.01321682 -0.01358437 -0.01371888 -0.01374682 -0.01407672 1000 -0.01321682 -0.01358437 -0.01371888 -0.01374682 -0.01407672 1000 -0.03078726 -0.03656944 -0.03711917 -0.03677829 -0.03554076 1000 -0.03078726 -0.03656944 -0.03711917 -0.03677829 -0.03554076 1000
lala 1 1.2 0 second 13 1 6 4 5.32 0.99999737739563 0 1 -1 1 0.01168098 0.01463033 0.009892014 0.00743995 0.007307777 1000 0.01168098 0.01463033 0.009892014 0.00743995 0.007307777 1000 0.00533144 0.004252826 0.003085388 0.002340621 0.00151832 1000 0.00533144 0.004252826 0.003085388 0.002340621 0.00151832 1000
lala 1 1.2 1 second 5 1 7 6 7.98 0.339998006820679 -1 1 1 0 0.0008606463 0.001151411 0.001425756 0.001321412 0.001133232 1000 0.0008606463 0.001151411 0.001425756 0.001321412 0.001133232 1000 0.0002438182 0.0001521112 0.0003857582 0.0004125387 0.0003063409 1000 0.0002438182 0.0001521112 0.0003857582 0.0004125387 0.0003063409 1000
lala 3 1.2 1 second 10 1 8 6 3.96 1.41999697685242 1 0 1 0 -9.939425E-05 0.0001717148 0.0001312991 -2.485838E-05 -0.0001844958 1000 -9.939425E-05 0.0001717148 0.0001312991 -2.485838E-05 -0.0001844958 1000 0.0002774673 0.0004605219 0.0007124022 0.0007037015 0.0009710717 1000 0.0002774673 0.0004605219 0.0007124022 0.0007037015 0.0009710717 1000
lala 1 1.2 1 second 9 1 9 5 6.65 1.05999732017517 1 1 1 0 0.001140754 0.0009872986 0.0008154529 0.001052932 0.001131231 1000 0.001140754 0.0009872986 0.0008154529 0.001052932 0.001131231 1000 0.001553121 0.001821069 0.002670373 0.004283516 0.006531876 1000 0.001553121 0.001821069 0.002670373 0.004283516 0.006531876 1000
lala 1 1.2 1 first 15 1 10 5 6.65 0.01999831199646 0 1 1 0 0.00613729 0.005826179 0.006722342 1000 1000 1000 0.00613729 0.005826179 0.006722342 1000 1000 1000 0.00390807 0.003781245 0.003545534 0.003463023 0.003168227 1000 0.00390807 0.003781245 0.003545534 0.003463023 0.003168227 1000
lala 1 1.2 0 second 1 1 11 4 5.32 0.319998025894165 -1 1 -1 1 0.004592829 0.003943572 0.004276133 0.004566218 0.00435472 1000 0.004592829 0.003943572 0.004276133 0.004566218 0.00435472 1000 0.003838424 0.004442932 0.00469094 0.004694267 0.004337479 1000 0.003838424 0.004442932 0.00469094 0.004694267 0.004337479 1000
lala 2 1.2 0 second 3 1 12 5 5.45 0.279998064041138 -1 1 -1 1 0.00380469 0.003766979 0.003398545 0.003468099 0.003584721 1000 0.00380469 0.003766979 0.003398545 0.003468099 0.003584721 1000 0.002674282 0.002405019 0.002864724 0.003265682 0.00327154 1000 0.002674282 0.002405019 0.002864724 0.003265682 0.00327154 1000
lala 1 1.2 0 first 12 1 13 4 2.64 1.01999735832214 0 0 -1 0 0.001051716 0.0007358537 -0.003573145 1000 1000 1000 0.001051716 0.0007358537 -0.003573145 1000 1000 1000 -0.007640409 -0.007398602 -0.007001111 -0.006990177 -0.007175727 1000 -0.007640409 -0.007398602 -0.007001111 -0.006990177 -0.007175727 1000
lala 1 1.2 1 second 7 1 14 4 5.32 0.279998064041138 1 1 1 1 -0.00626621 -0.006202837 -0.005899622 -0.005631084 -0.005386013 1000 -0.00626621 -0.006202837 -0.005899622 -0.005631084 -0.005386013 1000 -0.004526416 -0.004720137 -0.004733854 -0.00466289 -0.004482903 1000 -0.004526416 -0.004720137 -0.004733854 -0.00466289 -0.004482903 1000
lala 3 1.2 1 first 3 1 15 5 6.65 3.25999546051025 -1 1 1 1 -0.004352548 -0.004207359 -0.003857603 1000 1000 1000 -0.004352548 -0.004207359 -0.003857603 1000 1000 1000 -0.003070532 -0.003276879 -0.002640302 -0.002485807 -0.003429914 1000 -0.003070532 -0.003276879 -0.002640302 -0.002485807 -0.003429914 1000
lala 1 1.2 0 first 4 1 16 6 3.96 0.379997968673706 -1 0 -1 1 -0.001561307 -0.001213876 -0.0009269111 1000 1000 1000 -0.001561307 -0.001213876 -0.0009269111 1000 1000 1000 -0.000901497 -0.0008917969 -0.0006984076 -0.0004805906 -0.0004683993 1000 -0.000901497 -0.0008917969 -0.0006984076 -0.0004805906 -0.0004683993 1000
lala 2 1.2 1 second 1 1 17 4 6.52 0.219998121261597 -1 1 1 0 -4.678573E-05 2.84891E-05 0.0002127851 -0.0002979638 -0.0009606996 1000 -4.678573E-05 2.84891E-05 0.0002127851 -0.0002979638 -0.0009606996 1000 -0.0005498503 -0.0005649157 -0.0003658322 -0.0005791431 -0.0002884965 1000 -0.0005498503 -0.0005649157 -0.0003658322 -0.0005791431 -0.0002884965 1000
lala 4 1.2 1 second 3 1 18 5 5.45 0.699997663497925 -1 1 1 0 -0.0003030507 -6.93469E-05 -4.252994E-05 -0.000169716 -0.0002649225 1000 -0.0003030507 -6.93469E-05 -4.252994E-05 -0.000169716 -0.0002649225 1000 5.726086E-05 0.0002937078 0.0003545032 -3.757411E-05 -0.0004261847 1000 5.726086E-05 0.0002937078 0.0003545032 -3.757411E-05 -0.0004261847 1000
lala 2 1.2 1 first 12 1 19 4 3.84 0.279998064041138 0 0 1 0 -0.000288799 -0.0002006449 -5.830633E-05 1000 1000 1000 -0.000288799 -0.0002006449 -5.830633E-05 1000 1000 1000 0.0004701981 0.0004940426 0.0008271332 0.0007832163 0.0005225331 1000 0.0004701981 0.0004940426 0.0008271332 0.0007832163 0.0005225331 1000
lala 2 1.2 1 first 11 1 20 6 6.780001 0.359997987747192 1 1 1 1 4.10584E-05 -0.0002615046 -0.0003476501 1000 1000 1000 4.10584E-05 -0.0002615046 -0.0003476501 1000 1000 1000 0.0005250596 0.0009157354 0.0007661998 0.0004086965 4.492086E-05 1000 0.0005250596 0.0009157354 0.0007661998 0.0004086965 4.492086E-05 1000
lala 1 1.2 0 second 6 1 21 4 2.64 0.259998083114624 1 0 -1 1 -0.003231012 -0.003399388 -0.003479635 -0.003275888 -0.002781025 1000 -0.003231012 -0.003399388 -0.003479635 -0.003275888 -0.002781025 1000 -0.002924247 -0.002740791 -0.002604495 -0.002503461 -0.002614017 1000 -0.002924247 -0.002740791 -0.002604495 -0.002503461 -0.002614017 1000
lala 3 1.2 1 second 1 1 22 4 5.320001 0.359997987747192 -1 1 1 1 -0.00255629 -0.002774962 -0.002851439 -0.002622044 -0.002480733 1000 -0.00255629 -0.002774962 -0.002851439 -0.002622044 -0.002480733 1000 -0.001715681 -0.0009947973 -0.001244135 -0.002349457 -0.002193236 1000 -0.001715681 -0.0009947973 -0.001244135 -0.002349457 -0.002193236 1000
lala 1 1.2 1 first 16 1 23 6 3.96 0.579997777938843 0 0 1 0 -0.002577764 -0.002219341 -0.001789872 1000 1000 1000 -0.002577764 -0.002219341 -0.001789872 1000 1000 1000 -0.002191517 -0.001725141 -0.001285475 -0.00131289 -0.001265267 1000 -0.002191517 -0.001725141 -0.001285475 -0.00131289 -0.001265267 1000
lala 3 1.2 0 first 12 1 24 4 2.64 0.479997873306274 0 0 -1 1 -0.002155103 -0.002246464 -0.002935591 1000 1000 1000 -0.002155103 -0.002246464 -0.002935591 1000 1000 1000 -0.004493331 -0.003710045 -0.003293138 -0.003363161 -0.003560171 1000 -0.004493331 -0.003710045 -0.003293138 -0.003363161 -0.003560171 1000
lala 5 1.2 0 first 3 1 25 5 4.25 2.21999645233154 -1 1 -1 0 -0.003194378 -0.00324121 -0.003208926 1000 1000 1000 -0.003194378 -0.00324121 -0.003208926 1000 1000 1000 -0.00346795 -0.003521615 -0.003821066 -0.003467424 -0.0030307 1000 -0.00346795 -0.003521615 -0.003821066 -0.003467424 -0.0030307 1000
