subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 0 1 1 3 3.99 0.979997396469116 0 1 1 0 0.005535252 0.003290724 0.001769183 -0.0009387899 -0.001041904 1000 -0.00425834 -0.005453712 -0.007428539 -0.008427839 -0.007719403 1000 -0.004847593 -0.005568399 -0.005805233 -0.004834567 -0.004159772 1000 -0.005642655 -0.005811992 -0.005805233 -0.006920299 -0.00754215 1000
lala 2 1.2 1 first 0 1 2 3 2.79 3.99999475479126 0 1 1 1 -0.008650006 -0.008328591 -0.008632937 -0.008272549 -0.00751149 1000 -0.008733822 -0.008494619 -0.008146048 -0.007111395 -0.007673328 1000 -0.008282468 -0.007890816 -0.007719008 -0.007976738 -0.008699408 1000 -0.00880505 -0.008991825 -0.007719008 -0.008233677 -0.008395736 1000
lala 3 1.2 1 second 0 1 3 3 1.59 1.51999688148499 0 1 1 1 0.001426177 0.0003361342 -0.0007925547 -0.00032002 -0.0003024586 1000 0.002375975 0.00568052 0.008717338 0.009715316 0.008516101 1000 -0.007317405 -0.008293514 -0.00850832 -0.008541236 -0.008463019 1000 0.005981836 0.007019814 -0.00850832 0.006675215 0.006440318 1000
lala 4 1.2 0 first 0 1 4 3 0.99 0.519997835159302 0 1 -1 0 -0.002438348 -0.001645996 -0.001814508 -0.002039261 -0.002278922 1000 0.005910417 0.006071506 0.00614925 0.006409036 0.005398006 1000 -0.002783362 -0.002661724 -0.002025044 -0.002044341 -0.002192959 1000 0.005581069 0.005697723 -0.002025044 0.00583476 0.005879697 1000
lala 5 0.6 1 first 0 1 5 3 1.59 0.979997396469116 0 1 1 0 -0.01213628 -0.01261676 -0.01186097 -0.01179492 -0.01187816 1000 0.001205708 0.001391241 0.001383134 0.001448352 0.001773721 1000 -0.01487026 -0.01497777 -0.01478757 -0.01490232 -0.01484577 1000 -4.060331E-05 0.0006616709 -0.01478757 0.0007526935 0.001060147 1000
lala 6 0.3 1 second 0 1 6 3 1.29 0.339998006820679 0 1 1 0 -0.01373194 -0.01359724 -0.01366404 -0.01270835 -0.01267802 1000 -0.001005913 -0.0009270661 -0.0003714608 -0.0003830368 -0.0006120246 1000 -0.01181522 -0.01195395 -0.01211194 -0.01273606 -0.01247234 1000 -0.001388823 -0.0007326471 -0.01211194 -0.001905983 -0.001754578 1000
lala 7 0.3 0 second 0 1 7 3 0.99 0.479997873306274 0 1 -1 1 -0.01102163 -0.01142261 -0.01147157 -0.01182324 -0.0121331 1000 -0.0009604786 -0.0008779653 -0.0008498377 -0.0009297521 -0.001167992 1000 -0.01261814 -0.0125445 -0.0120407 -0.0122844 -0.01207984 1000 -4.826055E-05 1.955975E-07 -0.0120407 -0.0001113834 -0.0003769919 1000
lala 8 0.15 0 first 0 1 8 3 1.14 0.459997892379761 0 1 -1 1 -0.01363805 -0.01383127 -0.01369158 -0.0133523 -0.01307089 1000 -0.001342015 -0.002136168 -0.002130318 -0.002098598 -0.001691718 1000 -0.01294656 -0.01297446 -0.01308212 -0.01270856 -0.01220637 1000 -0.001400765 -0.001459918 -0.01308212 -0.0008292937 -0.0008432273 1000
lala 9 0.15 0 first 0 1 9 3 1.29 0.459997892379761 0 1 -1 1 -0.01285532 -0.01173212 -0.0110598 -0.01141166 -0.01166759 1000 -0.0001613311 -0.0003171625 -0.0005143941 -0.001948455 -0.0023677 1000 -0.01003661 -0.008470889 -0.007814273 -0.007168052 -0.007407194 1000 -0.002762194 -0.003418717 -0.007814273 -0.003676572 -0.003789533 1000
lala 10 0.15 0 first 0 1 10 3 1.44 0.579997777938843 0 1 -1 1 -0.0116443 -0.01133553 -0.01032733 -0.009426621 -0.009173129 1000 -0.001956392 -0.002871876 -0.003624983 -0.004730499 -0.005897939 1000 -0.007414532 -0.007545973 -0.007192662 -0.007157796 -0.0072635 1000 -0.008100687 -0.007835835 -0.007192662 -0.007247193 -0.007257352 1000
lala 11 0.3 1 first 0 1 11 3 1.74 0.159998178482056 0 1 1 1 -0.009043361 -0.008270201 -0.007728447 -0.00838444 -0.01030447 1000 -0.007430546 -0.007380355 -0.007584251 -0.005940663 -0.006399475 1000 -0.0133192 -0.01300405 -0.01219806 -0.01164466 -0.01144461 1000 -0.006647322 -0.006468432 -0.01219806 -0.007545456 -0.007140177 1000
