subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 0 first 0 1 1 3 3.99 2.17999649047852 0 1 -1 1 0.0130099 0.008951269 0.01006221 0.00971023 0.009792356 1000 -0.001917501 -0.002573214 -0.001643437 -0.000267473 0.0002815125 1000 -0.001258012 -0.001581586 -0.001654194 -0.002025041 -0.002269333 1000 -0.0008266317 -0.001426558 -0.001654194 -0.0004726843 -0.0004781939 1000
lala 2 1.2 1 first 0 1 2 3 5.190001 0.39999794960022 0 1 1 0 -0.01615797 -0.01317535 -0.01157534 -0.01076311 -0.01061798 1000 -0.002422553 -0.003522581 -0.007935063 -0.006969741 -0.006067846 1000 -0.0119806 -0.01213833 -0.01197093 -0.01193633 -0.01189768 1000 -0.006152695 -0.006565445 -0.01197093 -0.006680382 -0.006144389 1000
lala 3 1.2 1 first 0 1 3 3 3.99 1.29999709129334 0 1 1 0 -0.01095389 -0.01045832 -0.01092073 -0.01092651 -0.01146346 1000 -0.004355593 -0.005095365 -0.005612795 -0.005508508 -0.005780488 1000 -0.01192622 -0.01211366 -0.01222524 -0.01236919 -0.01267496 1000 -0.005574254 -0.005829076 -0.01222524 -0.005761769 -0.005930244 1000
lala 4 1.2 0 first 0 1 4 3 2.79 0.479997873306274 0 1 -1 1 -0.01448925 -0.01439676 -0.01400296 -0.01342247 -0.01311711 1000 -0.003912514 -0.003702642 -0.003688327 -0.004218385 -0.004343486 1000 -0.01303125 -0.01358822 -0.01345909 -0.01326169 -0.01363603 1000 -0.00515565 -0.005185721 -0.01345909 -0.005061723 -0.004980512 1000
lala 5 0.6 1 first 0 1 5 3 3.39 1.65999698638916 0 1 1 0 -0.01654138 -0.01686222 -0.01762848 -0.01637223 -0.01478659 1000 0.00512394 0.005149458 0.004863486 0.00381826 0.003542122 1000 -0.01917217 -0.01896175 -0.01910146 -0.01988302 -0.01949757 1000 0.003638022 0.003809196 -0.01910146 0.002245167 0.002192732 1000
lala 6 0.3 0 first 0 1 6 3 3.09 1.11999726295471 0 1 -1 1 -0.02390667 -0.02370542 -0.02397624 -0.0234461 -0.02338261 1000 0.006112744 0.006471386 0.006565334 0.006252887 0.006287699 1000 -0.0261393 -0.02661904 -0.02647664 -0.0262978 -0.02578725 1000 0.005730914 0.005295769 -0.02647664 0.005027249 0.005224337 1000
lala 7 0.15 1 second 0 1 7 3 3.24 1.11999726295471 0 1 1 0 -0.01137543 -0.008594583 -0.007769676 -0.008045459 -0.00839441 1000 0.003104321 0.002370523 0.001663975 0.001306767 0.001051368 1000 -0.01012035 -0.01101739 -0.0115957 -0.01109279 -0.01141581 1000 0.00171385 0.002121076 -0.0115957 0.002597979 0.002340968 1000
lala 8 0.075 1 second 0 1 8 3 3.165 0.859997510910034 0 1 1 0 -0.01032505 -0.01024426 -0.01024429 -0.009665304 -0.009912409 1000 -0.003799248 -0.004372073 -0.005186284 -0.004865991 -0.002973508 1000 -0.01039017 -0.01082656 -0.01077193 -0.0101146 -0.009707717 1000 -0.0006494405 -0.0001188633 -0.01077193 -0.000147834 4.586575E-06 1000
lala 9 0.075 1 second 0 1 9 3 3.09 4.31999444961548 0 1 1 0 -0.01077472 -0.01107306 -0.01087294 -0.01061791 -0.01073013 1000 -0.0001013515 -0.0005938423 -5.612414E-05 0.0005400926 0.0006083621 1000 -0.01061167 -0.01025353 -0.01019942 -0.0102324 -0.01004842 1000 0.0008015877 0.0008933722 -0.01019942 0.000368969 0.0007617067 1000
lala 10 0.075 1 second 0 1 10 3 3.015 1.11999726295471 0 1 1 0 0.01660416 0.01607182 0.01548761 0.01589527 0.01608262 1000 0.00119846 0.0007218721 0.0003131759 0.0006792812 0.001580985 1000 0.01210457 0.01218225 0.01255976 0.01209182 0.0116596 1000 0.001519808 0.001360709 0.01255976 0.001283068 0.001013561 1000
