subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 15 1 1 5 6.65 0.819997549057007 0 1 1 1 0.01195743 0.008195919 0.009167617 0.01049941 0.01024487 0.009150997 0.01195743 0.008195919 0.009167617 0.01049941 0.01024487 0.009150997 0.003086825 0.003265221 0.003641726 0.003414891 0.003243583 1000 0.003086825 0.003265221 0.003641726 0.003414891 0.003243583 1000
lala 1 1.2 1 second 11 1 2 6 7.98 0.839997529983521 1 1 1 1 0.004739029 0.004506082 0.004467733 0.004358848 0.004186655 1000 0.004739029 0.004506082 0.004467733 0.004358848 0.004186655 1000 0.005430932 0.0048314 0.004735656 0.004640346 0.004857048 1000 0.005430932 0.0048314 0.004735656 0.004640346 0.004857048 1000
lala 1 1.2 0 first 2 1 3 5 3.3 2.63999605178833 -1 0 -1 1 0.004596694 0.00456539 0.004781865 1000 1000 1000 0.004596694 0.00456539 0.004781865 1000 1000 1000 0.004915762 0.004461333 0.003664267 0.00367725 0.003937093 1000 0.004915762 0.004461333 0.003664267 0.00367725 0.003937093 1000
lala 1 1.2 1 first 17 1 4 6 7.98 0.979997396469116 0 1 1 1 0.004775851 0.003985344 0.003527978 1000 1000 1000 0.004775851 0.003985344 0.003527978 1000 1000 1000 0.0004644355 0.0006493366 0.0004282573 0.0006813916 0.0009109299 1000 0.0004644355 0.0006493366 0.0004282573 0.0006813916 0.0009109299 1000
lala 1 1.2 1 first 8 1 5 5 3.3 0.939997434616089 1 0 1 1 -0.0004256077 0.0001103067 0.0007397872 1000 1000 1000 -0.0004256077 0.0001103067 0.0007397872 1000 1000 1000 -0.0008008028 -0.0008741925 -0.001200974 -0.0009075286 -0.0009059039 1000 -0.0008008028 -0.0008741925 -0.001200974 -0.0009075286 -0.0009059039 1000
lala 1 1.2 1 second 9 1 6 5 6.65 0.559997797012329 1 1 1 1 -0.001092386 -0.0009747375 -0.001250172 -0.001607873 -0.001899418 1000 -0.001092386 -0.0009747375 -0.001250172 -0.001607873 -0.001899418 1000 -0.002182526 -0.002257756 -0.002374428 -0.002117743 -0.002048266 1000 -0.002182526 -0.002257756 -0.002374428 -0.002117743 -0.002048266 1000
lala 1 1.2 1 first 12 1 7 4 2.64 1.03999733924866 0 0 1 0 -0.005394052 -0.005602843 -0.005360256 1000 1000 1000 -0.005394052 -0.005602843 -0.005360256 1000 1000 1000 -0.004902092 -0.004738208 -0.004943637 -0.005926657 -0.006234311 1000 -0.004902092 -0.004738208 -0.004943637 -0.005926657 -0.006234311 1000
lala 1 1.2 1 first 7 1 8 4 5.32 1.15999722480774 1 1 1 0 -0.006100187 -0.006534126 -0.006657015 1000 1000 1000 -0.006100187 -0.006534126 -0.006657015 1000 1000 1000 -0.007247125 -0.007407002 -0.007513659 -0.007409313 -0.007609428 1000 -0.007247125 -0.007407002 -0.007513659 -0.007409313 -0.007609428 1000
lala 1 1.2 0 second 6 1 9 4 2.64 0.899997472763062 1 0 -1 0 -0.007864002 -0.007744111 -0.007908633 -0.007763501 -0.007251333 1000 -0.007864002 -0.007744111 -0.007908633 -0.007763501 -0.007251333 1000 -0.008824312 -0.008509526 -0.008323792 -0.008732291 -0.009186909 1000 -0.008824312 -0.008509526 -0.008323792 -0.008732291 -0.009186909 1000
lala 1 1.2 1 second 13 1 10 4 5.32 0.479997873306274 0 1 1 1 -0.009134543 -0.008868095 -0.008932495 -0.009328513 -0.009089234 1000 -0.009134543 -0.008868095 -0.008932495 -0.009328513 -0.009089234 1000 -0.009347861 -0.009303705 -0.009189774 -0.009454531 -0.009993187 1000 -0.009347861 -0.009303705 -0.009189774 -0.009454531 -0.009993187 1000
