subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 12 1 1 4 2.64 2.47999620437622 0 0 1 1 -0.009188891 0.001482127 0.01244303 0.005270163 -0.001312387 -0.001353365 -0.009188891 0.001482127 0.01244303 0.005270163 -0.001312387 -0.001353365 -0.01007313 -0.01008594 -0.01076586 -0.009916314 -0.01012914 1000 -0.01007313 -0.01008594 -0.01076586 -0.009916314 -0.01012914 1000
lala 1 1.2 1 second 13 1 2 4 5.32 3.95999479293823 0 1 1 0 -0.009580431 -0.01023585 -0.009637658 -0.01001684 -0.009647178 1000 -0.009580431 -0.01023585 -0.009637658 -0.01001684 -0.009647178 1000 -0.009941389 -0.0101322 -0.01039395 -0.01021786 -0.01006472 1000 -0.009941389 -0.0101322 -0.01039395 -0.01021786 -0.01006472 1000
lala 1 1.2 1 first 2 1 3 5 3.3 6.64001703262329 -1 0 1 0 -0.009336929 -0.00923651 -0.00942947 1000 1000 1000 -0.009336929 -0.00923651 -0.00942947 1000 1000 1000 -0.009414886 -0.00949789 -0.009703872 -0.009946603 -0.009835013 1000 -0.009414886 -0.00949789 -0.009703872 -0.009946603 -0.009835013 1000
lala 1 1.2 1 second 17 1 4 6 7.98 1.41999697685242 0 1 1 0 -0.02305879 -0.02341571 -0.02286116 -0.02352311 -0.02311173 1000 -0.02305879 -0.02341571 -0.02286116 -0.02352311 -0.02311173 1000 -0.0225711 -0.02307609 -0.02320191 -0.02341192 -0.02317287 1000 -0.0225711 -0.02307609 -0.02320191 -0.02341192 -0.02317287 1000
lala 1 1.2 0 first 4 1 5 6 3.96 2.81999588012695 -1 0 -1 0 -0.02499063 -0.02516025 -0.02456535 1000 1000 1000 -0.02499063 -0.02516025 -0.02456535 1000 1000 1000 -0.0007830868 -0.001680813 -0.001628187 -0.001660778 -0.00180429 1000 -0.0007830868 -0.001680813 -0.001628187 -0.001660778 -0.00180429 1000
lala 1 1.2 1 second 9 1 6 5 6.65 1.17999720573425 1 1 1 1 -0.01204538 -0.0116579 -0.01145529 -0.01166343 -0.01195398 1000 -0.01204538 -0.0116579 -0.01145529 -0.01166343 -0.01195398 1000 -0.01230408 -0.01271101 -0.01178469 -0.01217598 -0.01189321 1000 -0.01230408 -0.01271101 -0.01178469 -0.01217598 -0.01189321 1000
lala 2 1.2 0 first 17 1 7 6 6.780001 3.09999561309814 0 1 -1 1 -0.01362997 -0.0135198 -0.01315111 1000 1000 1000 -0.01362997 -0.0135198 -0.01315111 1000 1000 1000 -0.01372033 -0.01350949 -0.01343316 -0.01347916 -0.01354821 1000 -0.01372033 -0.01350949 -0.01343316 -0.01347916 -0.01354821 1000
lala 1 1.2 0 second 16 1 8 6 3.96 1.23999714851379 0 0 -1 1 -0.01815819 -0.0178598 -0.01847919 -0.01842728 -0.01842973 1000 -0.01815819 -0.0178598 -0.01847919 -0.01842728 -0.01842973 1000 -0.01740329 -0.01731913 -0.0173245 -0.01747497 -0.01699584 1000 -0.01740329 -0.01731913 -0.0173245 -0.01747497 -0.01699584 1000
lala 1 1.2 0 first 10 1 9 6 3.96 8.94006967544556 1 0 -1 0 -0.01797604 -0.01787294 -0.01770587 1000 1000 1000 -0.01797604 -0.01787294 -0.01770587 1000 1000 1000 -0.01760189 -0.01753608 -0.01712782 -0.01748662 -0.01787 1000 -0.01760189 -0.01753608 -0.01712782 -0.01748662 -0.01787 1000
lala 2 1.2 1 second 9 1 10 5 5.45 1.31999707221985 1 1 1 1 -0.009105294 -0.00852802 -0.008190501 -0.00829451 -0.008612582 1000 -0.009105294 -0.00852802 -0.008190501 -0.00829451 -0.008612582 1000 -0.008165135 -0.008930737 -0.007945556 -0.008901562 -0.009116479 1000 -0.008165135 -0.008930737 -0.007945556 -0.008901562 -0.009116479 1000
