trial Response_Time velH Occlusion_Duration velH_Subject xRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5
1 0.38 4.5 0.65 0 -0.0154284 -0.0126208 -0.01436933 -0.01532893 -0.01575525 1000 0.000282892 -0.002838889 -0.004896976 -0.003772553 -0.002681594 1000
2 0.58 4.5 0.55 0 -0.02114434 -0.02316692 -0.02476824 -0.02368806 -0.02167635 1000 -0.007643491 -0.02161607 -0.02115977 -0.01224261 -0.009615095 1000
3 0.5000001 3.5 0.55 0 -0.01883686 -0.01883553 -0.01837451 -0.01804574 -0.01770483 1000 -0.01174497 -0.01152752 -0.01113315 -0.01134066 -0.01156059 1000
4 0.5000001 -3.5 0.55 0 -0.01674656 -0.01697066 -0.01698016 -0.01654919 -0.01599162 1000 -0.01193951 -0.01224636 -0.01232478 -0.01233327 -0.01241264 1000
5 0.42 -3.5 0.45 0 -0.01568321 -0.01542657 -0.01549698 -0.01549886 -0.01512276 1000 -0.01228197 -0.01194789 -0.01265386 -0.01212399 -0.01221142 1000
6 0.54 -4.5 0.55 0 -0.01602351 -0.01576595 -0.01582683 -0.01538218 -0.0153543 1000 -0.01176344 -0.01178855 -0.01219349 -0.01210807 -0.01208503 1000
7 0.4 2.5 0.45 0 -0.01510244 -0.0150565 -0.01476185 -0.01487323 -0.01482757 1000 -0.0109036 -0.01082976 -0.01096218 -0.01123793 -0.01093897 1000
8 0.54 -4.5 0.45 0 -0.01506678 -0.01543268 -0.01501204 -0.01484305 -0.01425352 1000 -0.01175805 -0.01173065 -0.01146294 -0.01137752 -0.01156759 1000
9 0.4 2.5 0.65 0 -0.01438252 -0.0146552 -0.01434117 -0.01431268 -0.01409777 1000 -0.009941272 -0.01038656 -0.01020471 -0.01024259 -0.01035762 1000
10 0.4400001 -2.5 0.45 0 -0.01470611 -0.01454011 -0.01446313 -0.01437009 -0.01412218 1000 -0.01076976 -0.0106604 -0.01113976 -0.01084256 -0.01072495 1000
11 0.36 2.5 0.55 0 -0.01323835 -0.01359712 -0.01362641 -0.013706 -0.01392094 1000 -0.01006349 -0.01026551 -0.009897228 -0.009975278 -0.01013894 1000
12 0.6799999 -4.5 0.65 0 -0.01216178 -0.01189356 -0.01203829 -0.01221728 -0.01229279 1000 -0.01056413 -0.01057121 -0.01035501 -0.01005465 -0.01102474 1000
13 0.4800001 3.5 0.65 0 -0.0127698 -0.0127509 -0.01295276 -0.01290025 -0.01276974 1000 -0.01050905 -0.01015423 -0.01039498 -0.01043594 -0.01021736 1000
14 0.6399999 -3.5 0.65 0 -0.01274332 -0.01251242 -0.01267139 -0.01280188 -0.0134027 1000 -0.00980272 -0.009721724 -0.01004881 -0.009074584 -0.009298337 1000
15 0.52 -2.5 0.65 0 -0.01402745 -0.01417927 -0.01356145 -0.0135178 -0.01305651 1000 -0.008766565 -0.009140366 -0.009290771 -0.00903412 -0.008987857 1000
16 0.5000001 4.5 0.45 0 -0.01301786 -0.01278895 -0.01277494 -0.01213147 -0.01169951 1000 -0.008131342 -0.007962943 -0.008089241 -0.007017817 -0.006598005 1000
17 0.4400001 -2.5 0.55 0 -0.0153312 -0.01666654 -0.01776035 -0.01861977 -0.02112208 1000 -0.005650137 -0.005431922 -0.005683908 -0.005875638 -0.005107117 1000
18 0.42 3.5 0.45 0 -0.01069008 -0.01029615 -0.01229071 -0.01072178 -0.008307247 1000 0.0006456081 3.322336E-05 0.001355388 0.0005616792 0.0026881 1000
