subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 0 1 1 3 3.99 0.799997568130493 0 1 1 1 0.001571488 0.003319878 0.0003693959 3.224578E-05 0.0008607764 1000 0.001309061 0.0005725826 -0.0001091326 0.0008000082 0.002181944 1000 -0.0008993795 -0.0006259261 1.755951E-05 -0.0003682196 -0.0005226395 1000 0.004172488 0.004263424 1.755951E-05 0.004058485 0.004730686 1000
lala 2 1.2 1 second 0 1 2 3 2.79 0.259998083114624 0 1 1 1 -0.005011782 -0.0006940553 -0.001983316 -0.003135471 -0.001620473 1000 0.002564928 0.00207964 0.001485798 0.001487186 0.001938711 1000 -0.001380347 -0.001751968 -0.001162096 -0.001343681 -0.001141152 1000 0.00179852 0.001324534 -0.001162096 0.001383589 0.001178033 1000
lala 3 1.2 0 second 0 1 3 3 1.59 0.339998006820679 0 1 -1 1 -0.002616095 -0.003009024 -0.002709574 -0.002580384 -0.002485727 1000 0.001650655 0.001341215 0.001290765 0.00153179 0.001417825 1000 -0.001720015 -0.002117624 -0.002201289 -0.001944102 -0.00201326 1000 0.0009170106 0.0008683162 -0.002201289 0.0008733838 0.0005454466 1000
lala 4 1.2 1 second 0 1 4 3 2.79 0.179998159408569 0 1 1 1 -0.002117662 -0.002131627 -0.001449674 -0.001203975 -0.001220981 1000 0.001097022 0.0009808942 0.001308746 0.001211931 0.0007263597 1000 -0.001831497 -0.001427701 -0.001250517 -0.001852444 -0.002279673 1000 0.0008237143 0.0007204274 -0.001250517 -0.0002737681 -0.0003499416 1000
lala 5 0.6 0 second 0 1 5 3 2.19 0.879997491836548 0 1 -1 0 0.01587546 0.02345942 0.02369943 0.0221505 0.02163202 1000 0.003236506 0.004955376 0.00541553 0.005080831 0.004816427 1000 0.01139245 0.01114361 0.01145879 0.01117631 0.01134887 1000 0.003589182 0.003412203 0.01145879 0.003341661 0.003408538 1000
lala 6 0.3 1 second 0 1 6 3 2.49 0.319998025894165 0 1 1 0 0.009179028 0.008930603 0.008561522 0.008719081 0.009088252 1000 0.003232312 0.003663011 0.003206004 0.003218339 0.003332592 1000 0.009615283 0.009042415 0.008872704 0.008830529 0.008378563 1000 0.003340234 0.002965978 0.008872704 0.003438039 0.003211633 1000
lala 7 0.15 1 first 0 1 7 3 2.34 0.579997777938843 0 1 1 0 0.009065931 0.00925485 0.009630636 0.01001009 0.01047623 1000 0.002936927 0.002667088 0.002531455 0.002731906 0.002471979 1000 0.01056815 0.01024656 0.01054106 0.01074437 0.01078681 1000 0.002428799 0.002432421 0.01054106 0.002690348 0.002449682 1000
lala 8 0.15 1 first 0 1 8 3 2.19 0.579997777938843 0 1 1 1 0.009518478 0.009989535 0.01022399 0.01051466 0.01065145 1000 0.003750077 0.003028428 0.003115094 0.00303784 0.002614914 1000 0.01007127 0.01010652 0.01003093 0.01010918 0.01016881 1000 0.002903811 0.003279543 0.01003093 0.002963394 0.00324775 1000
lala 9 0.15 0 first 0 1 9 3 2.04 0.699997663497925 0 1 -1 1 0.009315266 0.009035318 0.008738594 0.008428269 0.008125912 1000 0.003707036 0.003640488 0.003408848 0.003412551 0.003549136 1000 0.007110467 0.00735219 0.007554187 0.007912789 0.007642143 1000 0.003065422 0.002904863 0.007554187 0.001265753 0.001659531 1000
lala 10 0.075 1 second 0 1 10 3 2.115 0.739997625350952 0 1 1 0 -0.00318388 -0.002655059 -0.002337409 -0.002682779 -0.002898483 1000 0.002118184 0.00177692 0.001221226 0.001407085 0.001395998 1000 -0.0004473867 4.263185E-05 -0.0001585768 -0.0008112363 -0.0009032266 1000 0.001550038 0.001565519 -0.0001585768 0.001443108 0.001720113 1000
