subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 0 1 1 3 3.99 1.17999720573425 0 1 1 0 -0.0263152 -0.02875249 -0.03066794 -0.030478 -0.03181499 1000 0.001915124 0.0003619556 -0.0003247378 -0.000449553 -0.001212953 1000 -0.0386292 -0.03580934 -0.03436771 -0.03410973 -0.03434041 1000 0.0009503186 -0.0005607565 -0.03436771 0.001767874 8.18836E-05 1000
lala 2 1.2 1 second 0 1 2 3 2.79 0.519997835159302 0 1 1 1 -0.0005157035 -0.003829877 -0.005833686 -0.006076961 -0.006423329 1000 -0.003290678 -0.003603772 -0.003064489 -0.002479122 -0.002489752 1000 -0.01008845 -0.009556506 -0.009165409 -0.00972275 -0.0103294 1000 -0.001473477 -0.0008687549 -0.009165409 -0.002184919 -0.001717983 1000
lala 3 1.2 1 first 0 1 3 3 1.59 0.259998083114624 0 1 1 1 -0.01034099 -0.01048846 -0.01203573 -0.01189748 -0.01110169 1000 -0.001631408 -0.002620883 -0.002385187 -0.002122461 -0.00171882 1000 -0.01091306 -0.01073277 -0.01075223 -0.01060162 -0.0105362 1000 -0.001645403 -0.001272776 -0.01075223 -0.001279146 -0.0009227047 1000
lala 4 1.2 1 second 0 1 4 3 0.99 1.79999685287476 0 1 1 0 -0.01050117 -0.01057669 -0.01040106 -0.009844126 -0.009901553 1000 -0.002773721 -0.001368097 -0.001474356 -0.002026138 -0.001826088 1000 -0.01113928 -0.01151742 -0.01155305 -0.01148911 -0.01220967 1000 -0.001171504 -0.0005907785 -0.01155305 -0.000855193 -0.001764507 1000
lala 5 2.4 0 second 0 1 5 3 0.99 0.439997911453247 0 1 -1 0 -0.01438595 -0.01525878 -0.01581647 -0.01549273 -0.01635612 1000 -0.007802413 -0.008394133 -0.008573422 -0.009865749 -0.01097662 1000 -0.01820631 -0.01908118 -0.01833537 -0.01727853 -0.01817125 1000 -0.01267483 -0.0120425 -0.01833537 -0.01152388 -0.01128269 1000
lala 6 1.2 0 second 0 1 6 3 2.19 0.419997930526733 0 1 -1 1 -0.01653195 -0.01590164 -0.01591973 -0.01582542 -0.01639945 1000 -0.01102341 -0.0105776 -0.01090217 -0.01090097 -0.00951972 1000 -0.01808135 -0.0179044 -0.01878253 -0.01859308 -0.01837499 1000 -0.006530473 -0.007097671 -0.01878253 -0.00652961 -0.006199774 1000
lala 7 1.2 1 first 0 1 7 3 3.39 0.519997835159302 0 1 1 1 -0.01598504 -0.0159228 -0.01628611 -0.01580067 -0.01553772 1000 -0.003357224 -0.004015494 -0.004252517 -0.004215114 -0.003679168 1000 -0.01641481 -0.0165938 -0.01653437 -0.0164747 -0.01559763 1000 -0.001820581 -0.001957262 -0.01653437 -0.001589005 -0.002121615 1000
lala 8 0.6 1 second 0 1 8 3 2.79 0.539997816085815 0 1 1 1 -0.01531607 -0.0154403 -0.01581432 -0.0159973 -0.01669453 1000 -0.003684952 -0.0026315 -0.001701072 -0.002970395 -0.003073053 1000 -0.0170691 -0.01670381 -0.01629244 -0.01647254 -0.01697098 1000 -0.001089667 -0.0005337267 -0.01629244 -0.0005383475 -0.0003444037 1000
lala 9 0.6 1 second 0 1 9 3 2.19 0.499997854232788 0 1 1 1 -0.0147486 -0.01549315 -0.01572884 -0.01565247 -0.01613239 1000 0.0004246267 0.0004181115 0.000892061 0.0004156615 -0.0001321556 1000 -0.01520955 -0.01486308 -0.01469277 -0.01457381 -0.01476164 1000 7.71116E-05 0.0009552289 -0.01469277 0.001419035 0.00135531 1000
lala 10 0.6 0 first 0 1 10 3 1.59 0.279998064041138 0 1 -1 1 -0.01197517 -0.01179278 -0.01216891 -0.01180225 -0.01104368 1000 0.005507037 0.003386915 0.003280404 0.004796262 0.00563863 1000 -0.01144201 -0.01123224 -0.01188467 -0.01212838 -0.01191193 1000 0.008707521 0.008636276 -0.01188467 0.009941265 0.009951936 1000
