subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 0 second 14 1 1 5 3.3 0.439997911453247 0 0 -1 1 -0.02477061 -0.02684178 -0.03263158 -0.03059892 -0.02898774 1000 -0.02477061 -0.02684178 -0.03263158 -0.03059892 -0.02898774 1000 -0.02363694 -0.02311261 -0.02355215 -0.02325787 -0.0226677 1000 -0.02363694 -0.02311261 -0.02355215 -0.02325787 -0.0226677 1000
lala 1 1.2 1 first 6 1 2 4 2.64 0.779997587203979 1 0 1 0 -0.008661442 -0.006837709 -0.007461196 1000 1000 1000 -0.008661442 -0.006837709 -0.007461196 1000 1000 1000 -0.01308777 -0.01388859 -0.0140635 -0.01416936 -0.01408522 1000 -0.01308777 -0.01388859 -0.0140635 -0.01416936 -0.01408522 1000
lala 1 1.2 1 second 10 1 3 6 3.96 0.739997625350952 1 0 1 1 -0.01294906 -0.01261463 -0.01238784 -0.01212502 -0.01125488 1000 -0.01294906 -0.01261463 -0.01238784 -0.01212502 -0.01125488 1000 -0.01226146 -0.011943 -0.01189939 -0.01136743 -0.01091766 1000 -0.01226146 -0.011943 -0.01189939 -0.01136743 -0.01091766 1000
lala 1 1.2 0 first 5 1 4 6 7.98 0.39999794960022 -1 1 -1 1 -0.01406819 -0.01374959 -0.01323297 1000 1000 1000 -0.01406819 -0.01374959 -0.01323297 1000 1000 1000 -0.01336444 -0.0132839 -0.01325857 -0.01288635 -0.01251539 1000 -0.01336444 -0.0132839 -0.01325857 -0.01288635 -0.01251539 1000
lala 1 1.2 1 second 15 1 5 5 6.65 0.279998064041138 0 1 1 1 -0.0117465 -0.01157114 -0.01155515 -0.0115383 -0.0117132 1000 -0.0117465 -0.01157114 -0.01155515 -0.0115383 -0.0117132 1000 -0.01154626 -0.0117224 -0.01160461 -0.01211347 -0.01279938 1000 -0.01154626 -0.0117224 -0.01160461 -0.01211347 -0.01279938 1000
lala 2 1.2 1 second 5 1 6 6 9.18 0.279998064041138 -1 1 1 1 -0.02825004 -0.02416786 -0.02215203 -0.01731301 -0.007967781 1000 -0.02825004 -0.02416786 -0.02215203 -0.01731301 -0.007967781 1000 -0.02942226 -0.0270576 -0.02810695 -0.0263091 -0.02462993 1000 -0.02942226 -0.0270576 -0.02810695 -0.0263091 -0.02462993 1000
lala 1 1.2 1 first 9 1 7 5 6.65 0.679997682571411 1 1 1 1 -0.01795935 -0.01604713 -0.01722772 1000 1000 1000 -0.01795935 -0.01604713 -0.01722772 1000 1000 1000 -0.01823225 -0.01789422 -0.01756516 -0.01714857 -0.01702325 1000 -0.01823225 -0.01789422 -0.01756516 -0.01714857 -0.01702325 1000
lala 2 1.2 0 first 14 1 8 5 4.5 0.519997835159302 0 0 -1 1 -0.01573067 -0.01488811 -0.01420711 1000 1000 1000 -0.01573067 -0.01488811 -0.01420711 1000 1000 1000 -0.01316299 -0.01325809 -0.01352966 -0.01335721 -0.01356408 1000 -0.01316299 -0.01325809 -0.01352966 -0.01335721 -0.01356408 1000
lala 1 1.2 0 second 8 1 9 5 3.3 0.479997873306274 1 0 -1 0 -0.01168117 -0.01139172 -0.01138922 -0.01092416 -0.01089753 1000 -0.01168117 -0.01139172 -0.01138922 -0.01092416 -0.01089753 1000 -0.01141662 -0.01147541 -0.0117074 -0.01180983 -0.01185907 1000 -0.01141662 -0.01147541 -0.0117074 -0.01180983 -0.01185907 1000
lala 2 1.2 1 second 9 1 10 5 5.45 0.259998083114624 1 1 1 0 -0.01138094 -0.01106806 -0.01103169 -0.01084285 -0.0107006 1000 -0.01138094 -0.01106806 -0.01103169 -0.01084285 -0.0107006 1000 -0.009738587 -0.00983651 -0.01025202 -0.01047275 -0.01098286 1000 -0.009738587 -0.00983651 -0.01025202 -0.01047275 -0.01098286 1000
