subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 first 7 1 1 4 5.32 0.759997606277466 1 1 1 1 -0.0169908 -0.006919905 -0.002615566 -0.000324099 0.0008563852 0.0009587489 -0.0169908 -0.006919905 -0.002615566 -0.000324099 0.0008563852 0.0009587489 0.004331375 0.004205129 0.004015977 0.003936171 0.003837654 1000 0.004331375 0.004205129 0.004015977 0.003936171 0.003837654 1000
lala 1 1.2 0 first 11 1 2 6 7.98 1.27999711036682 1 1 -1 1 0.002637116 0.002330123 0.002232406 1000 1000 1000 0.002637116 0.002330123 0.002232406 1000 1000 1000 0.002876676 0.002862828 0.002588915 0.002358547 0.002603943 1000 0.002876676 0.002862828 0.002588915 0.002358547 0.002603943 1000
lala 1 1.2 1 first 2 1 3 5 3.3 0.23999810218811 -1 0 1 1 -0.003752744 -0.003090597 -0.002179029 1000 1000 1000 -0.003752744 -0.003090597 -0.002179029 1000 1000 1000 0.0007980694 0.0007253023 0.0006098504 0.0009076224 0.0009803846 1000 0.0007980694 0.0007253023 0.0006098504 0.0009076224 0.0009803846 1000
lala 1 1.2 1 second 1 1 4 4 5.32 0.179998159408569 -1 1 1 1 0.001555768 0.00195183 0.0020115 0.001925997 0.002152843 1000 0.001555768 0.00195183 0.0020115 0.001925997 0.002152843 1000 0.001231861 0.001052091 0.0006736643 0.0004894348 0.0006306077 1000 0.001231861 0.001052091 0.0006736643 0.0004894348 0.0006306077 1000
lala 1 1.2 0 first 9 1 5 5 6.65 0.61999773979187 1 1 -1 1 0.001020045 0.0009240266 0.0009510904 1000 1000 1000 0.001020045 0.0009240266 0.0009510904 1000 1000 1000 0.0005928915 0.0005617888 0.0005530208 0.0007420208 0.0005654594 1000 0.0005928915 0.0005617888 0.0005530208 0.0007420208 0.0005654594 1000
lala 1 1.2 0 first 4 1 6 6 3.96 0.899997472763062 -1 0 -1 1 0.0003357759 0.0002827152 0.0001200528 1000 1000 1000 0.0003357759 0.0002827152 0.0001200528 1000 1000 1000 -0.0003571023 -0.0003912768 -0.0001347501 -0.0001856841 -0.0006365457 1000 -0.0003571023 -0.0003912768 -0.0001347501 -0.0001856841 -0.0006365457 1000
lala 2 1.2 1 second 7 1 7 4 4.12 0.339998006820679 1 1 1 1 -0.001677859 -0.001291474 -0.00134185 -0.00153521 -0.00145866 1000 -0.001677859 -0.001291474 -0.00134185 -0.00153521 -0.00145866 1000 -0.001602943 -0.001835623 -0.001729949 -0.001581315 -0.001639203 1000 -0.001602943 -0.001835623 -0.001729949 -0.001581315 -0.001639203 1000
lala 1 1.2 1 first 5 1 8 6 7.98 0.759997606277466 -1 1 1 0 -0.001439825 -0.001440392 -0.001149554 1000 1000 1000 -0.001439825 -0.001440392 -0.001149554 1000 1000 1000 -0.001676791 -0.001601159 -0.001840865 -0.001813643 -0.001703511 1000 -0.001676791 -0.001601159 -0.001840865 -0.001813643 -0.001703511 1000
lala 2 1.2 1 first 11 1 9 6 9.18 0.39999794960022 1 1 1 1 -0.002920464 -0.00324369 -0.003467247 1000 1000 1000 -0.002920464 -0.00324369 -0.003467247 1000 1000 1000 -0.003314395 -0.003276176 -0.003235864 -0.003286418 -0.003079573 1000 -0.003314395 -0.003276176 -0.003235864 -0.003286418 -0.003079573 1000
lala 1 1.2 0 first 12 1 10 4 2.64 0.359997987747192 0 0 -1 1 -0.003382161 -0.003424075 -0.003654548 1000 1000 1000 -0.003382161 -0.003424075 -0.003654548 1000 1000 1000 -0.003152289 -0.003222178 -0.00308024 -0.003037652 -0.003312068 1000 -0.003152289 -0.003222178 -0.00308024 -0.003037652 -0.003312068 1000
