subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 0 1 1 3 3.99 1.23999714851379 0 1 1 0 0.02336981 0.02262283 0.02265266 0.02321533 0.02387583 1000 0.01270489 0.01323247 0.01346489 0.01305945 0.01272993 1000 0.02548455 0.02568062 0.02674562 0.02745846 0.02717651 1000 0.01307728 0.01317259 0.02674562 0.01324805 0.01328534 1000
lala 2 1.2 0 first 0 1 2 3 2.79 0.659997701644897 0 1 -1 1 0.015374 0.0188326 0.02008449 0.02033372 0.01999859 1000 0.004737176 0.005008627 0.004671295 0.004957509 0.006244447 1000 0.02166958 0.02184815 0.0218765 0.02184155 0.02183154 1000 0.006458056 0.00669639 0.0218765 0.007123705 0.007371759 1000
lala 3 1.2 1 second 0 1 3 3 3.99 0.559997797012329 0 1 1 0 0.02215957 0.02163991 0.02128263 0.02181495 0.02209143 1000 0.008833177 0.00896095 0.009819259 0.01005363 0.009703255 1000 0.0229605 0.02274102 0.02314072 0.02320528 0.02297371 1000 0.009003181 0.009119008 0.02314072 0.009049772 0.009225163 1000
lala 4 1.2 1 second 0 1 4 3 2.79 23.6204047203064 0 1 1 1 0.0225358 0.02204212 0.02219938 0.02274596 0.02287248 1000 0.0101849 0.009796261 0.009620305 0.009446863 0.009544445 1000 0.02313826 0.02301772 0.02280149 0.02263269 0.02282234 1000 0.01004966 0.01008524 0.02280149 0.01093213 0.01085344 1000
lala 5 1.2 0 second 0 1 5 3 1.59 0.719997644424438 0 1 -1 0 0.02660154 0.030854 0.03141434 0.03099361 0.02804844 1000 0.01220037 0.01123015 0.01068202 0.01080733 0.0114309 1000 0.02752146 0.02802454 0.02840766 0.0284787 0.02843866 1000 0.0110189 0.01090192 0.02840766 0.0107262 0.01071225 1000
lala 6 0.6 0 second 0 1 6 3 2.19 0.939997434616089 0 1 -1 0 0.0235668 0.0238966 0.02404292 0.02412122 0.02438048 1000 0.006525134 0.006701009 0.00694924 0.00686768 0.007006266 1000 0.02473621 0.02474199 0.02451956 0.02454717 0.02461109 1000 0.006523295 0.006735614 0.02451956 0.0069077 0.006334935 1000
lala 7 0.6 0 first 0 1 7 3 2.79 1.17999720573425 0 1 -1 1 0.02442569 0.02459599 0.02448212 0.02479967 0.02479741 1000 0.007505712 0.00701396 0.007217272 0.007566083 0.007830142 1000 0.0255121 0.02514902 0.02502292 0.02498624 0.0247197 1000 0.00814117 0.008414341 0.02502292 0.008112692 0.007945313 1000
lala 8 0.6 1 first 0 1 8 3 3.39 0.559997797012329 0 1 1 1 0.02410853 0.02344063 0.02345238 0.02342133 0.02352476 1000 0.006744516 0.007149641 0.006876987 0.007468747 0.007640981 1000 0.02339187 0.023159 0.02313904 0.02339159 0.02326639 1000 0.007733435 0.007791431 0.02313904 0.008117208 0.00797361 1000
lala 9 0.3 1 second 0 1 9 3 3.09 0.699997663497925 0 1 1 1 0.0223622 0.02180625 0.02130312 0.02081189 0.02084315 1000 0.008096417 0.008089261 0.007849969 0.007519497 0.007535283 1000 0.02080547 0.02094685 0.02130313 0.02123042 0.02111563 1000 0.008466933 0.008798495 0.02130313 0.008622811 0.008565598 1000
lala 10 0.3 1 first 0 1 10 3 2.79 1.69999694824219 0 1 1 0 0.01755526 0.01803087 0.01796478 0.01785184 0.01802296 1000 0.007354232 0.008079105 0.007712752 0.007982447 0.007525678 1000 0.0173278 0.01741672 0.01760606 0.01757972 0.01763684 1000 0.007243759 0.007565115 0.01760606 0.007958363 0.007806734 1000
lala 11 0.3 0 first 0 1 11 3 2.49 0.539997816085815 0 1 -1 1 0.01655541 0.0165927 0.01636338 0.01643536 0.01604228 1000 0.008426403 0.00860293 0.009001618 0.007706153 0.008263909 1000 0.01646936 0.0165758 0.01672038 0.01686479 0.01694973 1000 0.0088616 0.008677169 0.01672038 0.008710707 0.009194556 1000
lala 12 0.15 1 first 0 1 12 3 2.64 0.639997720718384 0 1 1 0 0.01643096 0.01644751 0.01662466 0.01672802 0.01659486 1000 0.009759883 0.009978116 0.009467518 0.009131438 0.009301326 1000 0.01565737 0.01589277 0.01664262 0.01692979 0.01653985 1000 0.008265155 0.008387779 0.01664262 0.008372216 0.008592459 1000
lala 13 0.075 1 first 0 1 13 3 2.565 0.599997758865356 0 1 1 1 0.01608013 0.01614345 0.01611647 0.01601476 0.0161808 1000 0.009735822 0.009835604 0.009937102 0.009885538 0.0098715 1000 0.01593808 0.01600871 0.01593406 0.01572271 0.01583896 1000 0.009498246 0.009046595 0.01593406 0.009480347 0.009316907 1000
lala 14 0.075 1 first 0 1 14 3 2.49 0.679997682571411 0 1 1 0 0.01668939 0.01675007 0.0165908 0.01666289 0.01670347 1000 0.009549243 0.009600936 0.00959402 0.009411784 0.009337904 1000 0.01574226 0.01580649 0.016114 0.01612125 0.01563704 1000 0.009076539 0.008984581 0.016114 0.008679402 0.008959417 1000
lala 15 0.075 0 first 0 1 15 3 2.415 0.339998006820679 0 1 -1 0 0.01397652 0.01401823 0.01397066 0.01423975 0.01405811 1000 0.01033451 0.01046425 0.01055592 0.01059526 0.01003337 1000 0.01391523 0.01369521 0.01402198 0.01414521 0.01375251 1000 0.01042604 0.01057689 0.01402198 0.01066387 0.01070332 1000
