trial Response_Time velH Occlusion_Duration velH_Subject xRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5
1 1.04 -2.5 0.55 0 -0.01875322 -0.01106367 -0.004498653 0.001643182 0.008293545 1000 0.01141919 0.001469561 -0.001709251 -0.003152072 -0.002876014 1000
2 0.26 2.5 0.55 0 -0.01846417 -0.01932952 -0.01965154 -0.01913736 -0.01959065 1000 -0.0005174941 0.0002360082 0.0005194055 0.0003825504 0.001891874 1000
3 0.4600001 -2.5 0.65 0 -0.02412602 -0.02426428 -0.02375816 -0.02350961 -0.02370685 1000 0.01098365 0.0112604 0.01089892 0.01055508 0.01075804 1000
4 0.5000001 2.5 0.45 0 -0.02496956 -0.02547668 -0.02537287 -0.02553311 -0.02602793 1000 0.01070293 0.01060729 0.01041496 0.01084018 0.01050423 1000
5 0.58 2.5 0.65 0 -0.02097775 -0.01031352 0.002477705 0.01521976 0.01700931 1000 -0.008969509 -0.0259019 -0.01074472 0.001112267 0.004074055 1000
6 0.4600001 -4.5 0.45 0 0.003431972 0.003552038 0.002815943 0.00348844 0.00312635 1000 0.01551849 0.01568469 0.01603248 0.01553998 0.01650254 1000
7 0.6 3.5 0.55 0 -0.00124894 -0.001038237 -0.0008545525 -0.001386649 -0.001595983 1000 0.018687 0.01850882 0.01853802 0.01833538 0.01839099 1000
8 0.6599999 4.5 0.65 0 -0.002927548 -0.002909388 -0.002916644 -0.00253866 -0.002792448 1000 0.01993251 0.02011558 0.02057371 0.02010095 0.01943416 1000
9 0.4800001 -4.5 0.55 0 -0.003375955 -0.003485604 -0.003311492 -0.003925428 -0.004015635 1000 0.02175441 0.02140408 0.02154995 0.02187857 0.02199488 1000
10 0.9399996 -3.5 0.55 0 -0.002620922 -0.003086922 -0.003370143 -0.001363376 -0.001497948 1000 0.0167148 0.02056718 0.0313414 0.03247858 0.03071521 1000
11 0.58 4.5 0.55 0 -0.0004206404 -0.0005846063 -0.000874722 -0.0006591405 -0.000900747 1000 0.016055 0.0159282 0.01548797 0.01566304 0.01657005 1000
12 0.52 -3.5 0.65 0 -0.002859365 -0.002930114 -0.002534284 -0.002752147 -0.002964906 1000 0.01973045 0.02040787 0.02033397 0.02014903 0.02016307 1000
13 0.54 -2.5 0.45 0 -0.007369597 -0.005227413 -0.005411061 -0.002823834 -0.001704729 1000 0.0263744 0.02897936 0.02652665 0.02777182 0.02657424 1000
14 0.56 4.5 0.45 0 -0.005523414 -0.003986776 -0.00236638 -0.0023673 -0.003204703 1000 0.007753436 0.008504181 0.007650094 0.007073043 0.008225746 1000
15 0.56 -4.5 0.65 0 -0.002142126 -0.007305848 -0.008715063 -0.004073618 -0.001610674 1000 0.006725946 0.01099662 0.01210819 0.009527812 0.009886208 1000
16 0.52 3.5 0.65 0 -0.003193497 -0.002919725 -0.001574243 -0.001754969 -0.001686636 1000 0.01746056 0.01336359 0.01569264 0.01615927 0.01469717 1000
17 0.5000001 -3.5 0.45 0 -0.00264547 -0.0027504 -0.002385257 -0.002063527 -0.002412688 1000 0.01706426 0.01747295 0.01772339 0.01800086 0.01761743 1000
18 0.4800001 3.5 0.45 0 -0.00167641 -0.002193123 -0.002119165 -0.002174415 -0.002193099 1000 0.01864551 0.01797422 0.01793226 0.01836889 0.01679081 1000
