subject PestNr Step_Size_OnTrial Pest_Faster Pest_Interval Condition block trial velH velH_Pest Reaction_Time velH_Subject Start_Above Response_MotionEstimation RightOrLeftxRotations_first0 xRotations_first1 xRotations_first2 xRotations_first3 xRotations_first4 xRotations_first5 yRotations_first0 yRotations_first1 yRotations_first2 yRotations_first3 yRotations_first4 yRotations_first5 xRotations_second0 xRotations_second1 xRotations_second2 xRotations_second3 xRotations_second4 xRotations_second5 yRotations_second0 yRotations_second1 yRotations_second2 yRotations_second3 yRotations_second4 yRotations_second5
lala 1 1.2 1 second 0 1 1 3 3.99 1.45999693870544 0 1 1 0 0.00977649 -0.002589998 0.002366992 0.005524153 0.005602868 1000 -0.003154996 -0.002509799 -0.004410259 -0.00353136 0.001063811 1000 -0.005033579 -0.005490086 -0.005841624 -0.006327167 -0.007335082 1000 0.001865554 0.002296783 -0.005841624 0.002657488 0.002142988 1000
lala 2 1.2 1 first 0 1 2 3 2.79 0.519997835159302 0 1 1 1 -0.01800918 -0.01806846 -0.01804157 -0.01834048 -0.01822355 1000 -0.00186548 -0.002204587 -0.001867248 -0.001168116 -0.002083928 1000 -0.01839318 -0.01841895 -0.01901392 -0.01935693 -0.01952105 1000 -0.002693409 -0.002286923 -0.01901392 -0.002089107 -0.001928832 1000
lala 3 1.2 0 second 0 1 3 3 1.59 0.479997873306274 0 1 -1 1 -0.01902428 -0.01807924 -0.0180234 -0.01841365 -0.01863289 1000 -0.0008030161 -0.0006923734 -0.000588674 -0.0008324903 -0.0006490696 1000 -0.02059529 -0.02091944 -0.02108523 -0.02165064 -0.02098055 1000 -0.0006770387 -0.001014743 -0.02108523 -0.001378972 -0.001424968 1000
lala 4 1.2 0 first 0 1 4 3 2.79 0.719997644424438 0 1 -1 1 -0.02261604 -0.02230208 -0.02186795 -0.02206443 -0.02210897 1000 -0.00215511 -0.002203781 -0.001399601 -0.001102866 -0.001569731 1000 -0.02331731 -0.02276574 -0.02242918 -0.0227358 -0.02330697 1000 -0.002194924 -0.00187787 -0.02242918 -0.001177131 -0.001609072 1000
lala 5 1.2 1 second 0 1 5 3 3.99 0.419997930526733 0 1 1 1 0.004630729 0.005714538 0.005697316 0.005356328 0.004598978 1000 0.005079601 0.004479126 0.004599517 0.004688681 0.005152177 1000 0.0001666747 -0.001004988 -0.001828121 -0.002568727 -0.002207005 1000 0.005336273 0.004971029 -0.001828121 0.00460173 0.004855027 1000
lala 6 0.6 0 second 0 1 6 3 3.39 0.659997701644897 0 1 -1 0 -0.003139029 -0.003349881 -0.00322503 -0.003385374 -0.003368585 1000 0.004561578 0.003872775 0.004065895 0.004842205 0.004562105 1000 -0.003354555 -0.003943293 -0.003706925 -0.00410692 -0.004129762 1000 0.005434579 0.00495177 -0.003706925 0.005654946 0.005430921 1000
lala 7 0.3 1 second 0 1 7 3 3.69 0.339998006820679 0 1 1 0 -0.005132339 -0.004442642 -0.004410944 -0.004333265 -0.004380677 1000 0.005244184 0.004854012 0.004955834 0.00476098 0.005336531 1000 -0.003742533 -0.003448799 -0.003226648 -0.00322565 -0.002943839 1000 0.004537934 0.004555715 -0.003226648 0.00421633 0.005146695 1000
lala 8 0.15 1 first 0 1 8 3 3.54 0.639997720718384 0 1 1 0 -0.005033968 -0.00499984 -0.004624438 -0.004364762 -0.004628606 1000 0.00417807 0.004072024 0.004061846 0.004290082 0.004758094 1000 -0.004790417 -0.005091178 -0.004895915 -0.004368246 -0.004507361 1000 0.004285936 0.004539281 -0.004895915 0.004268749 0.004707078 1000
lala 9 0.15 0 second 0 1 9 3 3.39 0.39999794960022 0 1 -1 0 -0.005906693 -0.00626088 -0.005819071 -0.00499681 -0.005476336 1000 0.003228392 0.003919946 0.003544442 0.003276914 0.003307277 1000 -0.005067992 -0.00492151 -0.004629735 -0.004284022 -0.004550199 1000 0.003169887 0.003380295 -0.004629735 0.002835465 0.003187513 1000
lala 10 0.075 0 second 0 1 10 3 3.465 0.639997720718384 0 1 -1 0 -0.0002532302 -0.0005862323 -0.0006867096 -0.0006789179 -0.0006018279 1000 0.004521424 0.00495581 0.004045459 0.004095512 0.004265599 1000 -0.001970852 -0.001788795 -0.002200928 -0.002016739 -0.001824053 1000 0.003102788 0.003024156 -0.002200928 0.00261822 0.002385889 1000
